ID_Mestre,SMILES,4EY7_Eficacia,5W8K_Risco_ML,Indice_Seletividade,Fitness_Score,Origem_Historica
MOL_H_01705,Cc1c(CC(C)C)nc(C(N)=O)c(Cl)c1C,-6.123,-4.6407620000000005,1.4822379999999995,-2.8744666,Gen 152 (Human)
MOL_H_01706,COC1CCC(C)C1c1c(F)c(C(=O)CC(C)C)nc(C)c1C(N)=O,-6.4,-5.038890000000001,1.3611099999999992,-2.872777,Gen 42 (Human)
MOL_H_01707,Cc1nc(C(=O)CC(C)C)c(C(F)(F)F)c(C(N)=O)c1C(=O)CC(C)C,-6.556,-5.262276000000002,1.2937239999999983,-2.872406799999999,Gen 98 (Human)
MOL_H_01708,Cc1nc(C(F)(F)F)c(Cl)c(C(N)=O)c1C(=O)CC(C)C,-6.379,-5.012750000000001,1.3662499999999982,-2.870074999999999,Gen 42 (Human)
MOL_H_01709,Cc1nc(C2C(C)CCC2C(N)=O)c(F)c(C(C)C)c1C(F)(F)F,-6.667,-5.425008000000002,1.241991999999998,-2.869494399999999,Gen 100 (Human)
MOL_H_01710,CCOc1c(Cl)c(C2CCC(C)C2C(N)=O)nc(C)c1C(=O)C(C)C(C)C,-6.739,-5.529218000000002,1.209781999999998,-2.868547399999999,Gen 95 (Human)
MOL_H_01711,Cc1nc(C2CCC(C)C2CC(C)C)c(F)c(C(F)(F)F)c1C(N)=O,-6.817,-5.640767000000002,1.176232999999998,-2.868463099999999,Gen 102 (Human)
MOL_H_01712,COC1C(C)CCC1C(N)=O,-5.209,-3.343946,1.865054,-2.8682378,Gen 24 (Human)
MOL_H_01713,Cc1c(C(C)C)nc(C(F)(F)F)c(F)c1C(N)=O,-6.178,-4.730081000000001,1.4479189999999988,-2.8669432999999995,Gen 120 (Human)
MOL_H_01714,COc1c(C(N)=O)nc(C)c(C(=O)CC(C)C)c1C(F)(F)F,-6.192,-4.750542,1.441458,-2.8666206,Gen 76 (Human)
MOL_H_01715,COc1nc(C)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,-6.748,-5.547189,1.200811,-2.8649677,Gen 53 (Human)
MOL_H_01716,Cc1nc(C(C)C)c(F)c(C(N)=O)c1C1CCC(C)C1C(F)(F)F,-6.7,-5.479993000000002,1.220006999999998,-2.864004899999999,Gen 121 (Human)
MOL_H_01717,CCc1nc(C(C)C)c(C(N)=O)c(CC)c1F,-6.089,-4.607402,1.481598,-2.8638186,Gen 159 (Human)
MOL_H_01718,CCC(C(=O)C1CCC(C)C1c1nc(C)c(OC)c(C(N)=O)c1Cl)C(C)C,-6.734,-5.529218000000002,1.204781999999998,-2.863547399999999,Gen 42 (Human)
MOL_H_01719,CCc1nc(CC)c(C(N)=O)c(CC)c1F,-5.929,-4.382998000000001,1.5460019999999997,-2.8609014,Gen 160 (Human)
MOL_H_01720,Cc1c(C2CCC(C)C2C(C)C)nc(C(F)(F)F)c(F)c1C(N)=O,-6.694,-5.476178000000002,1.2178219999999982,-2.860675399999999,Gen 120 (Human)
MOL_H_01721,Cc1nc(C(F)(F)F)c(Cl)c(C(N)=O)c1C1CCC(C)C1C(F)(F)F,-6.856,-5.7081300000000015,1.1478699999999984,-2.860308999999999,Gen 30 (Human)
MOL_H_01722,CCc1nc(C(C)C)c(C(F)(F)F)c(C(N)=O)c1F,-6.253,-4.847028000000001,1.4059719999999991,-2.8600804,Gen 159 (Human)
MOL_H_01723,Cc1nc(C2CCC(C)C2C(F)(F)F)c(F)c(C(=O)CC(C)C)c1C(N)=O,-6.744,-5.549747000000002,1.194252999999998,-2.859177099999999,Gen 45 (Human)
MOL_H_01724,COc1cc(C(N)=O)c(C2CCC(C)C2C(=O)C(C)C(C)C)c(C)n1,-6.406,-5.067049000000002,1.338950999999998,-2.8590656999999986,Gen 5 (Human)
MOL_H_01725,CCOc1nc(C)c(C2CCC(C)C2C(N)=O)c(C(F)(F)F)c1Cl,-6.611,-5.360532000000001,1.2504679999999988,-2.8586276,Gen 25 (Human)
MOL_H_01726,Cc1c(C2C(C)CCC2C(N)=O)nc(CC(C)C)c(F)c1CC(C)C,-6.721,-5.518464000000002,1.2025359999999985,-2.858075199999999,Gen 180 (Human)
MOL_H_01727,CCc1nc(C(N)=O)c(F)c(C2CCC(C)C2CC)c1C,-6.443,-5.122398000000001,1.3206019999999985,-2.857321399999999,Gen 172 (Human)
MOL_H_01728,CC(C)c1nc(C(F)(F)F)c(C(C)C)c(C(N)=O)c1F,-6.407,-5.0714320000000015,1.3355679999999983,-2.8569975999999992,Gen 120 (Human)
MOL_H_01729,CCc1nc(-c2nc(C(F)(F)F)c(C)c(C)c2F)c(F)c(C(N)=O)c1C,-6.881,-5.7495460000000005,1.1314539999999995,-2.8563178,Gen 147 (Human)
MOL_H_01730,COc1c(Cl)c(C(F)(F)F)nc(C)c1C1C(C)CCC1C(N)=O,-6.493,-5.195943000000001,1.2970569999999997,-2.8558399000000003,Gen 30 (Human)
MOL_H_01731,COc1nc(C)c(C(N)=O)c(C2CCC(C)C2C(=O)CC(C)C)c1F,-6.382,-5.037560000000002,1.344439999999998,-2.8557079999999986,Gen 40 (Human)
MOL_H_01732,COc1nc(C)c(C2C(C)CCC2C(N)=O)c(C(=O)CC(C)C)c1Cl,-6.53,-5.250475000000002,1.2795249999999987,-2.8546674999999992,Gen 34 (Human)
MOL_H_01733,COc1nc(C)c(C(=O)CC(C)C)c(C2CCC(C)C2C(N)=O)c1Cl,-6.53,-5.250475000000002,1.2795249999999987,-2.8546674999999992,Gen 69 (Human)
MOL_H_01734,COc1c(C)nc(C(F)(F)F)c(C(N)=O)c1OC,-5.821,-4.238808,1.582192,-2.8538344,Gen 36 (Human)
MOL_H_01735,CCOc1c(F)c(C(F)(F)F)nc(C)c1C(=O)CC(C)C,-6.604,-5.358401000000002,1.2455989999999977,-2.8531192999999986,Gen 43 (Human)
MOL_H_01736,COc1c(C)nc(C(N)=O)c(F)c1C1C(C)CCC1C(=O)CC(C)C,-6.379,-5.037560000000002,1.3414399999999975,-2.8527079999999985,Gen 13 (Human)
MOL_H_01737,COc1c(C)nc(C2CCC(C)C2OC)c(Cl)c1C(F)(F)F,-6.764,-5.591250000000001,1.1727499999999988,-2.850125,Gen 65 (Human)
MOL_H_01738,CCc1nc(C)c(F)c(-c2nc(C3C(C)CCC3C(N)=O)c(Cl)c(C)c2C)c1C,-7.372,-6.300815000000001,1.071184999999999,-2.847703678874999,Gen 178 (Human)
MOL_H_01739,CCc1nc(C(N)=O)c(C(C)C)c(C(F)(F)F)c1F,-6.238,-4.847028000000002,1.3909719999999988,-2.8450804,Gen 156 (Human)
MOL_H_01740,Cc1nc(C2C(C)CCC2C(F)(F)F)c(F)c(C(C)C)c1C(N)=O,-6.678,-5.479993000000002,1.1980069999999978,-2.8420048999999987,Gen 100 (Human)
MOL_H_01741,COc1cnc(C)c(OC)c1-c1c(C)nc(C(F)(F)F)c(F)c1C(N)=O,-6.583,-5.346676,1.2363240000000006,-2.8403268000000006,Gen 3 (Human)
MOL_H_01742,COC1C(C)CCC1c1c(Cl)c(C(=O)CC(C)C)nc(C)c1C(N)=O,-6.516,-5.251805000000001,1.264194999999999,-2.8397364999999994,Gen 69 (Human)
MOL_H_01743,CCc1nc(CC)c(F)c(C2C(C)CCC2C(N)=O)c1C,-6.312,-4.960978000000001,1.3510219999999995,-2.8393154,Gen 180 (Human)
MOL_H_01744,CCOc1c(C)nc(C(N)=O)c(Cl)c1C(F)(F)F,-6.105,-4.665605,1.4393950000000002,-2.8390765000000004,Gen 18 (Human)
MOL_H_01745,Cc1nc(C(N)=O)c(Cl)c(C2C(C)CCC2C(=O)CC(C)C)c1C(F)(F)F,-6.834,-5.707677000000002,1.1263229999999975,-2.8386260999999986,Gen 66 (Human)
MOL_H_01746,Cc1c(CC(C)C)nc(C(N)=O)c(F)c1C,-5.937,-4.427847000000001,1.5091529999999995,-2.8375071,Gen 168 (Human)
MOL_H_01747,Cc1nc(C(F)(F)F)c(F)c(C2CCC(C)C2C(=O)CC(C)C)c1C(N)=O,-6.682,-5.4947620000000015,1.187237999999999,-2.8356666,Gen 40 (Human)
MOL_H_01748,Cc1nccc(-c2c(F)c(C(F)(F)F)nc(C)c2C(=O)CC(C)C)c1C(N)=O,-6.911,-5.823038000000001,1.0879619999999983,-2.8348734,Gen 5 (Human)
MOL_H_01749,Cc1nc(C(N)=O)c(C(=O)CC(C)C)c(C(=O)CC(C)C)c1C(F)(F)F,-6.518,-5.262276000000002,1.255723999999998,-2.8344067999999987,Gen 105 (Human)
MOL_H_01750,Cc1nc(C(=O)CC(C)C)c(F)c(C2CCC(C)C2C(F)(F)F)c1C(N)=O,-6.719,-5.549747000000002,1.1692529999999983,-2.8341771,Gen 40 (Human)
MOL_H_01751,Cc1c(C2CCC(C)C2CC(C)C)nc(C(N)=O)c(F)c1C,-6.533,-5.284194000000001,1.2488059999999992,-2.8340642,Gen 151 (Human)
MOL_H_01752,COc1c(C)nc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,-6.71,-5.547189,1.1628109999999996,-2.8269677,Gen 60 (Human)
MOL_H_01753,CC(C)c1nc(C(C)C)c(C(F)(F)F)c(C(N)=O)c1F,-6.376,-5.071432000000001,1.3045679999999995,-2.8259976,Gen 159 (Human)
MOL_H_01754,COc1c(C(F)(F)F)nc(C)c(C(=O)CC(C)C)c1C(N)=O,-6.15,-4.750542000000001,1.3994579999999992,-2.8246206,Gen 37 (Human)
MOL_H_01755,CCc1ccnc(C)c1-c1c(F)cnc(C)c1-c1ccnc(C)c1C(N)=O,-7.063,-6.059509000000001,1.0034909999999986,-2.821343699999999,Gen 2 (Human)
MOL_H_01756,CCc1c(C(C)C)nc(C(N)=O)c(F)c1CC,-6.046,-4.607402,1.4385979999999998,-2.8208186,Gen 159 (Human)
MOL_H_01757,COc1c(C)nc(C(=O)CC(C)C)c(Cl)c1C1C(C)CCC1C(N)=O,-6.496,-5.250475000000002,1.245524999999998,-2.820667499999999,Gen 61 (Human)
MOL_H_01758,CCOc1c(F)c(C(F)(F)F)nc(C)c1C(F)(F)F,-6.533,-5.303869000000001,1.2291309999999998,-2.8202917000000003,Gen 26 (Human)
MOL_H_01759,CCOc1c(F)c(C(=O)CC(C)C)nc(C)c1C(N)=O,-5.975,-4.5072220000000005,1.4677779999999991,-2.8199445999999995,Gen 21 (Human)
MOL_H_01760,COc1c(F)c(C(N)=O)nc(C)c1C1C(C)CCC1C(=O)CC(C)C,-6.344,-5.037560000000002,1.3064399999999985,-2.817707999999999,Gen 24 (Human)
MOL_H_01761,CCc1nc(C(F)(F)F)c(F)c(C2C(C)CCC2C(N)=O)c1C,-6.458,-5.200604000000001,1.257395999999999,-2.8175772,Gen 117 (Human)
MOL_H_01762,CCC1C(C)CCC1c1c(F)c(C(N)=O)nc(C)c1C(=O)C(C)C(C)C,-6.689,-5.530710000000002,1.1582899999999985,-2.817502999999999,Gen 9 (Human)
MOL_H_01763,Cc1c(-c2nc(C3CCC(C)C3C(N)=O)c(F)c(C)c2C)nc(CC(C)C)c(F)c1C,-7.508,-6.366643000000002,1.1413569999999984,-2.816678952754996,Gen 140 (Human)
MOL_H_01764,COC1CCC(C)C1c1nc(C)c(C(N)=O)c(C(=O)CC(C)C)c1Cl,-6.492,-5.251805000000001,1.240194999999999,-2.8157364999999994,Gen 55 (Human)
MOL_H_01765,CCc1nc(C(F)(F)F)c(F)c(C(N)=O)c1OC(C)C,-6.127,-4.733666000000001,1.3933339999999983,-2.813433799999999,Gen 11 (Human)
MOL_H_01766,CC(C)c1nc(C(F)(F)F)c(C(N)=O)c(C(C)C)c1F,-6.363,-5.0714320000000015,1.291567999999999,-2.8129976,Gen 120 (Human)
MOL_H_01767,COc1c(C)nc(C(N)=O)c(F)c1OC,-5.494,-3.830899,1.6631010000000002,-2.8123707,Gen 67 (Human)
MOL_H_01768,CCc1nc(C(N)=O)c(CC)c(CC)c1F,-5.88,-4.382998000000001,1.4970019999999993,-2.8119014,Gen 160 (Human)
MOL_H_01769,CCc1cc(C2CCC(C)C2C(=O)CC(C)C)nc(C)c1C(N)=O,-6.43,-5.170471000000002,1.259528999999998,-2.810670299999998,Gen 4 (Human)
MOL_H_01770,COc1nc(C)c(C(N)=O)c(C(=O)CC(C)C)c1C(F)(F)F,-6.136,-4.750542,1.385458,-2.8106206,Gen 46 (Human)
MOL_H_01771,Cc1nc(C(F)(F)F)c(Cl)c(C(N)=O)c1C1CCC(C)C1C(=O)CC(C)C,-6.803,-5.707677000000002,1.0953229999999978,-2.807626099999999,Gen 42 (Human)
MOL_H_01772,COc1c(Cl)c(C(N)=O)nc(C)c1C1C(C)CCC1OC,-6.125,-4.740071,1.3849289999999996,-2.8069503,Gen 51 (Human)
MOL_H_01773,Cc1c(-c2nc(C(N)=O)c(C)c(CC(C)C)c2F)nc(CC(C)C)c(F)c1C,-7.053,-6.067406000000002,0.985593999999998,-2.805815799999998,Gen 140 (Human)
MOL_H_01774,Cc1nc(C(F)(F)F)c(Cl)c(C(=O)CC(C)C)c1C1CCC(C)C1C(N)=O,-6.801,-5.707677000000002,1.093322999999998,-2.805626099999999,Gen 74 (Human)
MOL_H_01775,Cc1nc(C(F)(F)F)c(F)c(C(=O)CC(C)C)c1C1CCC(C)C1C(N)=O,-6.651,-5.4947620000000015,1.1562379999999983,-2.804666599999999,Gen 41 (Human)
MOL_H_01776,CCc1c(C)c(C(N)=O)nc(C2C(C)CCC2CC)c1F,-6.39,-5.122398000000001,1.2676019999999983,-2.804321399999999,Gen 126 (Human)
MOL_H_01777,COc1c(Cl)c(C(N)=O)nc(C)c1C1CCC(C)C1OC,-6.122,-4.740071,1.3819289999999995,-2.8039503,Gen 65 (Human)
MOL_H_01778,Cc1nc(C2CCC(C)C2C(N)=O)c(F)c(OC(C)C)c1C(=O)C(C)C(C)C,-6.639,-5.4803320000000015,1.1586679999999987,-2.8027675999999992,Gen 31 (Human)
MOL_H_01779,CC(=O)c1c(O)cnc(C)c1C1CCC(C)C1C(=O)C(C)C(C)C,-6.555,-5.362324000000002,1.1926759999999978,-2.8013731999999987,Gen 1 (Human)
MOL_H_01780,Cc1nc(C2C(C)CCC2C(N)=O)c(C)c(C2CCC(C)C2C(C)C)c1F,-6.87,-5.8145320000000025,1.0554679999999976,-2.799827599999998,Gen 170 (Human)
MOL_H_01781,CCCc1nc(C2C(C)CCC2C(=O)CC(C)C)c(Cl)c(C(N)=O)c1OC,-6.667,-5.5320110000000025,1.1349889999999974,-2.7945922999999984,Gen 24 (Human)
MOL_H_01782,COc1nc(C)c(C(F)(F)F)c(C(F)(F)F)c1F,-6.392,-5.13928,1.25272,-2.7945040000000003,Gen 36 (Human)
MOL_H_01783,Cc1nc(C(F)(F)F)c(F)c(C2CCC(C)C2C(N)=O)c1C(=O)C(C)C(C)C,-6.716,-5.608916000000002,1.1070839999999986,-2.7897587999999995,Gen 9 (Human)
MOL_H_01784,COc1nc(C)c(C(N)=O)c(C2CCC(C)C2C(F)(F)F)c1Cl,-6.465,-5.250928,1.2140719999999998,-2.7893504,Gen 19 (Human)
MOL_H_01785,COc1c(F)c(C(N)=O)nc(C)c1C(=O)CC(C)C,-5.828,-4.342632999999999,1.485367000000001,-2.788156900000001,Gen 31 (Human)
MOL_H_01786,COc1c(C2CCC(C)C2C(F)(F)F)nc(C)c(C(=O)CC(C)C)c1C(N)=O,-6.638,-5.500454000000002,1.1375459999999975,-2.7876821999999986,Gen 5 (Human)
MOL_H_01787,COc1c(Cl)c(C2C(C)CCC2OC)nc(C)c1C(F)(F)F,-6.701,-5.591250000000001,1.1097499999999982,-2.7871249999999987,Gen 50 (Human)
MOL_H_01788,CCOc1c(C)nc(C(=O)C(C)C(C)C)c(F)c1C(N)=O,-6.022,-4.621376000000001,1.4006239999999996,-2.7870368,Gen 10 (Human)
MOL_H_01789,CCc1c(C(N)=O)nc(C(C)C)c(F)c1CC,-6.012,-4.607402000000001,1.4045979999999982,-2.786818599999999,Gen 159 (Human)
MOL_H_01790,COC1CCC(C)C1c1c(Cl)c(C(F)(F)F)nc(C)c1C(N)=O,-6.424,-5.197273000000001,1.2267269999999997,-2.7859089,Gen 33 (Human)
MOL_H_01791,Cc1nc(C(=O)CC(C)C)c(Cl)c(C2CCC(C)C2C(N)=O)c1C(F)(F)F,-6.781,-5.707677000000002,1.0733229999999976,-2.7856260999999987,Gen 69 (Human)
MOL_H_01792,CCOc1c(C)nc(C(=O)CC(C)C)c(F)c1C(N)=O,-5.94,-4.5072220000000005,1.432778,-2.7849446,Gen 10 (Human)
MOL_H_01793,Cc1c(CC(C)C)nc(C2C(C)CCC2C(N)=O)c(F)c1C(F)(F)F,-6.618,-5.4793470000000015,1.1386529999999988,-2.7824571,Gen 176 (Human)
MOL_H_01794,COc1c(C(F)(F)F)nc(C)c(C(=O)CC(C)C)c1OC,-6.383,-5.144519000000001,1.2384809999999993,-2.7818367,Gen 53 (Human)
MOL_H_01795,CCOc1c(C)nc(C(N)=O)c(F)c1OC,-5.578,-3.995488,1.5825120000000004,-2.7811584000000007,Gen 18 (Human)
MOL_H_01796,Cc1c(CC(C)C)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C,-6.515,-5.335689000000001,1.1793109999999984,-2.7800177,Gen 180 (Human)
MOL_H_01797,CCC1C(C)CCC1c1nc(C(C)C)c(F)c(C(N)=O)c1C,-6.519,-5.346802000000001,1.172197999999999,-2.7762386,Gen 150 (Human)
MOL_H_01798,Cc1nc(C2C(C)CCC2C(N)=O)c(Cl)c(C(F)(F)F)c1C(=O)CC(C)C,-6.771,-5.707677000000002,1.0633229999999978,-2.775626099999999,Gen 61 (Human)
MOL_H_01799,Cc1nc(C(F)(F)F)c(F)c(C(F)(F)F)c1C(F)(F)F,-6.693,-5.596482,1.0965179999999997,-2.7754626,Gen 29 (Human)
MOL_H_01800,COc1c(C)nc(C(N)=O)c(Cl)c1OC,-5.604,-4.043813999999999,1.5601860000000007,-2.7733302000000006,Gen 63 (Human)
MOL_H_01801,COc1nc(C)c(OC)c(C(=O)CC(C)C)c1OC,-6.053,-4.687317,1.3656829999999998,-2.7718781,Gen 58 (Human)
MOL_H_01802,COc1nc(C)c(C(N)=O)c(C2C(C)CCC2OC)c1Cl,-6.089,-4.740071,1.348929,-2.7709503000000004,Gen 34 (Human)
MOL_H_01803,COC1CCC(C)C1c1c(-c2c(C)nc(C3CC3)c(F)c2C(N)=O)ccnc1C,-6.902,-5.902207000000001,0.9997929999999996,-2.7704550999999995,Gen 3 (Human)
MOL_H_01804,Cc1nc(CC(C)C)c(C)c(C(N)=O)c1F,-5.869,-4.427847000000001,1.441152999999999,-2.7695070999999993,Gen 184 (Human)
MOL_H_01805,CC(C)c1c(C(N)=O)nc(C(F)(F)F)c(F)c1C(C)C,-6.318,-5.0714320000000015,1.246567999999998,-2.767997599999999,Gen 120 (Human)
MOL_H_01806,COc1nc(C)c(OC)c(C2C(C)CCC2C(N)=O)c1Cl,-6.085,-4.738741,1.346259,-2.7678813,Gen 34 (Human)
MOL_H_01807,COC1CCC(C)C1c1c(F)c(C(N)=O)nc(C)c1C(=O)C(C)C(C)C,-6.374,-5.153044000000002,1.2209559999999977,-2.7668691999999986,Gen 11 (Human)
MOL_H_01808,COc1nc(C)c(C2C(C)CCC2OC)c(C(F)(F)F)c1F,-6.531,-5.378335000000002,1.152664999999998,-2.7661654999999987,Gen 25 (Human)
MOL_H_01809,CC(C)c1c(C(F)(F)F)nc(C(N)=O)c(F)c1C(C)C,-6.316,-5.0714320000000015,1.2445679999999983,-2.765997599999999,Gen 119 (Human)
MOL_H_01810,COc1c(Cl)c(C(F)(F)F)nc(C)c1C(=O)CC(C)C,-6.55,-5.406727000000002,1.143272999999998,-2.765291099999999,Gen 78 (Human)
MOL_H_01811,Cc1nc(CC(C)C)c(C)c(-c2nc(CC(C)C)c(C)c(C(N)=O)c2F)c1F,-7.01,-6.067406000000002,0.9425939999999979,-2.7628157999999985,Gen 184 (Human)
MOL_H_01812,Cc1nc(C2CC2)cc(C(N)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C,-6.555,-5.418897000000002,1.1361029999999976,-2.7617720999999986,Gen 3 (Human)
MOL_H_01813,CCOc1c(C)nc(C(N)=O)c(Cl)c1OC,-5.707,-4.208403,1.4985970000000002,-2.7611179000000003,Gen 32 (Human)
MOL_H_01814,COc1nc(C)c(C(=O)CC(C)C)c(C(N)=O)c1F,-5.8,-4.342632999999999,1.4573670000000003,-2.7601569000000006,Gen 31 (Human)
MOL_H_01815,COc1c(C(=O)CC(C)C)c(C)nc(C(N)=O)c1C(F)(F)F,-6.084,-4.750542,1.3334579999999994,-2.7586205999999995,Gen 37 (Human)
MOL_H_01816,CCC1C(C)CCC1c1c(C)c(C(N)=O)nc(C)c1F,-6.261,-5.005451000000001,1.2555489999999994,-2.7571843,Gen 172 (Human)
MOL_H_01817,COc1nc(C)c(C)c(C(N)=O)c1C1CCC(C)C1C(=O)CC(C)C,-6.319,-5.088896000000002,1.230103999999998,-2.756772799999999,Gen 1 (Human)
MOL_H_01818,CCC1C(C)CCC1c1cc(C(=O)CC(C)C)c(C(N)=O)c(C)n1,-6.489,-5.3318910000000015,1.1571089999999984,-2.756676299999999,Gen 4 (Human)
MOL_H_01819,COc1c(C)nc(C)c(C(N)=O)c1C1CCC(C)C1OC,-5.959,-4.578492,1.3805079999999998,-2.7540556,Gen 16 (Human)
MOL_H_01820,Cc1c(-c2nc(C(C)C)c(C)c(C(C)C)c2F)nc(C(N)=O)c(Cl)c1C,-7.076,-6.171643000000001,0.9043569999999984,-2.753507802755,Gen 158 (Human)
MOL_H_01821,CCOc1c(F)c(C(N)=O)nc(C)c1C(=O)C(C)C(C)C,-5.987,-4.621376000000001,1.3656239999999995,-2.7520368,Gen 11 (Human)
MOL_H_01822,COc1nc(C)c(OC)c(C2CCC(C)C2C(N)=O)c1Cl,-6.069,-4.738741,1.330259,-2.7518813,Gen 34 (Human)
MOL_H_01823,CC(C)c1nc(C(N)=O)c(C(C)C)c(C(F)(F)F)c1F,-6.299,-5.0714320000000015,1.2275679999999989,-2.7489976,Gen 170 (Human)
MOL_H_01824,COC1CCC(C)C1c1c(C)nc(C(F)(F)F)c(Cl)c1C(N)=O,-6.387,-5.197273000000001,1.1897269999999986,-2.748908899999999,Gen 30 (Human)
MOL_H_01825,COc1c(C)nc(C(N)=O)c(C(F)(F)F)c1OC,-5.715,-4.238808,1.4761920000000002,-2.7478344000000003,Gen 37 (Human)
MOL_H_01826,Cc1nc(C)c(C2CCC(C)C2C(=O)C(C)C(C)C)c(C(N)=O)c1F,-6.424,-5.2523430000000015,1.1716569999999988,-2.7473599,Gen 3 (Human)
MOL_H_01827,COc1c(C)nc(C(=O)CC(C)C)c(F)c1C(N)=O,-5.784,-4.342632999999999,1.4413670000000005,-2.744156900000001,Gen 13 (Human)
MOL_H_01828,COC1CCC(C)C1c1c(F)c(C(N)=O)nc(C)c1C(=O)CC(C)C,-6.269,-5.038890000000001,1.230109999999999,-2.7417769999999995,Gen 31 (Human)
MOL_H_01829,COc1nc(C)c(OC)c(C(N)=O)c1F,-5.422,-3.830899,1.591101,-2.7403707,Gen 50 (Human)
MOL_H_01830,CCOc1nc(C)c(C(F)(F)F)c(C(F)(F)F)c1F,-6.452,-5.303869000000001,1.1481309999999991,-2.7392917,Gen 25 (Human)
MOL_H_01831,Cc1nc(C(F)(F)F)c(Cl)c(C(=O)CC(C)C)c1C(N)=O,-6.247,-5.012750000000001,1.2342499999999983,-2.738075,Gen 33 (Human)
MOL_H_01832,CCc1nc(C(F)(F)F)c(F)c(C(N)=O)c1CC,-5.971,-4.622624000000001,1.3483759999999991,-2.7351632,Gen 160 (Human)
MOL_H_01833,CCc1nc(C(N)=O)c(C(F)(F)F)c(C(C)C)c1F,-6.126,-4.847028000000002,1.2789719999999989,-2.7330803999999995,Gen 156 (Human)
MOL_H_01834,COc1nc(C)c(OC)c(OC)c1C(=O)CC(C)C,-6.011,-4.687317,1.323683,-2.7298781,Gen 68 (Human)
MOL_H_01835,Cc1c(-c2nc(CC(C)C)c(F)c(C(N)=O)c2C)nc(CC(C)C)c(F)c1C,-6.977,-6.067406000000002,0.9095939999999983,-2.729815799999999,Gen 140 (Human)
MOL_H_01836,Cc1nc(C(=O)CC(C)C)c(F)c(C(F)(F)F)c1C(F)(F)F,-6.685,-5.651014000000001,1.0339859999999987,-2.7292901999999994,Gen 36 (Human)
MOL_H_01837,CC(=O)C1CCC(C)C1c1c(F)cnc(C)c1-c1ccnc(C)c1C(N)=O,-6.636,-5.582059000000001,1.0539409999999991,-2.7285587,Gen 2 (Human)
MOL_H_01838,COc1c(C)nc(C2CCC(C)C2OC)c(F)c1C(=O)CC(C)C,-6.531,-5.432867000000002,1.098132999999998,-2.7279930999999986,Gen 48 (Human)
MOL_H_01839,Cc1nc(C)c(C(F)(F)F)c(C(N)=O)c1C1C(C)CCC1C(=O)C(C)C(C)C,-6.69,-5.6602520000000025,1.029747999999998,-2.727823599999999,Gen 12 (Human)
MOL_H_01840,Cc1nc(C2C(C)CCC2C(=O)CC(C)C)c(F)c(C(N)=O)c1C(=O)CC(C)C,-6.612,-5.5492940000000015,1.0627059999999986,-2.7274942,Gen 105 (Human)
MOL_H_01841,Cc1nc(C(=O)CC(C)C)c(C(N)=O)c(C(=O)CC(C)C)c1C(F)(F)F,-6.41,-5.262276000000002,1.1477239999999984,-2.726406799999999,Gen 105 (Human)
MOL_H_01842,COC1CCC(C)C1c1c(Cl)c(C(=O)CC(C)C)nc(C)c1C(N)=O,-6.401,-5.251805000000001,1.1491949999999989,-2.7247364999999992,Gen 51 (Human)
MOL_H_01843,CCc1nc(C)c(C2C(C)CCC2OC)c(C(N)=O)c1F,-6.044,-4.744732,1.2992679999999996,-2.7226876,Gen 99 (Human)
MOL_H_01844,CCOc1c(C)nc(C(N)=O)c(F)c1CC,-5.671,-4.213064,1.457936,-2.7218552000000003,Gen 10 (Human)
MOL_H_01845,CCc1c(C)nc(C)c(C2CCC(C)C2C(=O)C(C)C(C)C)c1C(N)=O,-6.516,-5.420626000000001,1.0953739999999987,-2.7215617999999995,Gen 3 (Human)
MOL_H_01846,Cc1c(C(C)C)nc(C(N)=O)c(F)c1C1C(C)CCC1C(C)C,-6.543,-5.460956000000002,1.082043999999998,-2.720330799999999,Gen 154 (Human)
MOL_H_01847,COc1nc(C)c(OC)c(C2C(C)CCC2c2c(C(N)=O)ccnc2C)c1F,-6.631,-5.588999000000001,1.042000999999999,-2.7187007,Gen 4 (Human)
MOL_H_01848,CCOc1c(C)ncc(F)c1C1C(C)CCC1c1c(C(N)=O)ccnc1C,-6.721,-5.718216000000001,1.0027839999999992,-2.7182488,Gen 4 (Human)
MOL_H_01849,CCCc1nc(C(F)(F)F)c(F)c(C(N)=O)c1OC(C)C,-6.146,-4.898255000000001,1.2477449999999992,-2.7172214999999995,Gen 11 (Human)
MOL_H_01850,Cc1nc(C(=O)CC(C)C)c(F)c(C(N)=O)c1C1C(C)CCC1C(=O)CC(C)C,-6.597,-5.5492940000000015,1.047705999999999,-2.7124942,Gen 97 (Human)
MOL_H_01851,CCc1nc(-c2nc(C)c(F)c(C(F)(F)F)c2C)c(C)c(C(N)=O)c1F,-6.735,-5.7495460000000005,0.9854539999999998,-2.7103178000000003,Gen 146 (Human)
MOL_H_01852,Cc1nc(C(N)=O)c(F)c(OC(C)C)c1C(=O)C(C)C(C)C,-6.058,-4.785405000000002,1.272594999999998,-2.708216499999999,Gen 11 (Human)
MOL_H_01853,COc1nc(C)c(C2CCC(C)C2C(=O)CC(C)C)c(C(N)=O)c1F,-6.23,-5.037560000000002,1.1924399999999986,-2.703708,Gen 41 (Human)
