ID_Mestre,SMILES,1EVE_Eficacia,5W8K_Risco,Indice_Seletividade,Fitness_Score,Origem_Historica
MOL_01850,CCc1ccncc1C1CCC(S)C1C(=O)C=O,-6.99,-5.522,1.468,-3.1246000000000005,Fase 2_Seletividade
MOL_01851,COc1c(C)c(C)nc(C(C)=O)c1C(C)=O,-7.201,-5.824,1.3769999999999998,-3.1242,Gen 94
MOL_01852,O=C(C1CC1)C1C(S)CCC1c1cnccc1I,-7.256,-5.903,1.353,-3.123900000000001,Fase 2_Seletividade
MOL_01853,CCC(=O)C1C(S)CCC1c1cnccc1C(C)C,-6.892,-5.384,1.508,-3.1232,Fase 2_Seletividade
MOL_01854,O=C(O)C(=O)C1C(CF)CCC1c1cnccc1Br,-7.744,-6.341,1.403,-3.1228950000000006,Fase 2_Seletividade
MOL_01855,CC(=O)C1C(C#N)CCC1c1cnccc1C,-7.519,-6.233,1.286,-3.121455000000001,Fase 2_Seletividade
MOL_01856,CCC1CCC(c2cnccc2OC)C1C(N)=O,-7.647,-6.302,1.345,-3.1200800000000015,Fase 2_Seletividade
MOL_01857,CCC(=O)C1C(CC)CCC1c1cnccc1O,-7.287,-5.953,1.334,-3.1199000000000003,Fase 2_Seletividade
MOL_01858,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1Br,-7.398,-6.112,1.286,-3.1196,Fase 2_Seletividade
MOL_01859,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C(=O)OC,-7.162,-5.775,1.387,-3.1194999999999995,Fase 1_Lote Inicial
MOL_01860,CC1CCC(c2cnccc2Br)C1C(=O)C1CC1,-7.602,-6.281,1.321,-3.1194950000000023,Fase 2_Seletividade
MOL_01861,CCCC(=O)C1CCCC1(C)Cc1cnccc1NC#N,-7.327,-6.011,1.316,-3.1193,Fase 1_Lote Inicial
MOL_01862,COc1ccncc1C1CCC(C)C1C(=O)O,-7.345,-6.037,1.308,-3.1191000000000004,Fase 2_Seletividade
MOL_01863,CCCC(=O)C1CCCC1(C)Cc1cnccc1C=O,-7.096,-5.682,1.414,-3.1186000000000003,Fase 1_Lote Inicial
MOL_01864,CCC1CCC(c2c(F)nc(Cl)c(F)c2C(N)=O)C1C(=O)CC(C)C,-9.453,-6.721,2.732,-3.118095000000001,Gen 35
MOL_01865,CCOC(=O)C1C(O)CCC1c1cnccc1C=O,-7.443,-6.176,1.267,-3.1164199999999997,Fase 2_Seletividade
MOL_01866,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)CC(C)C,-7.319,-6.004,1.315,-3.116200000000001,Fase 1_Lote Inicial
MOL_01867,COc1cc(C=CF)c(C(C)=O)c(C2C(C)CCC2C(C)=O)n1,-7.559,-6.261,1.298,-3.114695,Gen 95
MOL_01868,COC(=O)C1C(CF)CCC1c1cnccc1Br,-7.12,-5.722,1.398,-3.1146000000000003,Fase 3_Super Elite
MOL_01869,CCCC(=O)C1C(O)CCC1c1cnccc1N,-7.414,-6.143,1.271,-3.1139,Fase 2_Seletividade
MOL_01870,CCC1CCC(c2cnccc2O)C1C(=O)C1CC1,-7.31,-5.996,1.314,-3.112799999999999,Fase 2_Seletividade
MOL_01871,COC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.269,-5.938,1.331,-3.112400000000001,Fase 2_Seletividade
MOL_01872,CCC(=O)C1C(N)CCC1c1cnccc1C,-7.488,-6.218,1.27,-3.112280000000001,Fase 2_Seletividade
MOL_01873,COc1cc(C=CF)c(C2CCC(C)C2C(=O)C(C)CC(C)C)c(OC)n1,-7.6,-6.284,1.3159999999999998,-3.1114200000000007,Gen 34
MOL_01874,CC(=O)c1ccncc1C1CCC(C)C1c1cnccc1C(C)=O,-7.501,-6.228,1.2730000000000006,-3.1109800000000014,Gen 83
MOL_01875,CCOC(=O)C1C(CF)CCC1c1cnccc1Br,-7.165,-5.792,1.373,-3.1106000000000007,Fase 2_Seletividade
MOL_01876,CCOC(=O)C1C(F)CCC1c1cnccc1F,-7.063,-5.648,1.415,-3.1094000000000004,Fase 2_Seletividade
MOL_01877,COc1ccncc1C1CCC(C)C1C(=O)C=O,-7.161,-5.788,1.373,-3.1094,Fase 2_Seletividade
MOL_01878,CCOC(=O)C1C(N)CCC1c1cnccc1O,-7.264,-5.937,1.327,-3.1081000000000003,Fase 2_Seletividade
MOL_01879,CCOC(=O)C1C(S)CCC1c1cnccc1CF,-7.005,-5.567,1.438,-3.1081,Fase 2_Seletividade
MOL_01880,CCC(=O)C1C(S)CCC1c1cnccc1C(F)F,-7.128,-5.743,1.385,-3.1079,Fase 2_Seletividade
MOL_01881,CCC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,-7.162,-5.793,1.369,-3.1069000000000004,Fase 2_Seletividade
MOL_01882,CC(=O)c1ccnc(O)c1C1CCC(C)C1C(=O)CC(C)C,-8.734,-6.599,2.135,-3.106695,Gen 37
MOL_01883,NC1CCC(c2cnccc2F)C1C(=O)O,-7.443,-6.187,1.256,-3.1052549999999997,Fase 2_Seletividade
MOL_01884,COc1nc(F)c(F)c(C(C)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C,-7.364,-6.084,1.2800000000000002,-3.105200000000001,Gen 37
MOL_01885,CCc1ccncc1C1CCC(N)C1C(=O)OC,-7.415,-6.157,1.258,-3.1048550000000006,Fase 2_Seletividade
MOL_01886,CCC(=O)c1c(F)c(F)nc(F)c1C1CCC(C)C1C(=O)CC(C)C,-8.742,-6.601,2.141000000000001,-3.104295000000003,Gen 31
MOL_01887,CC(=O)C1C(S)CCC1c1cnccc1F,-6.971,-5.524,1.447,-3.1042000000000005,Fase 2_Seletividade
MOL_01888,CCC(C)CC(=O)C1C(C)CCC1c1c(C#N)ccnc1C(F)(F)F,-7.469,-6.211,1.258,-3.1026950000000006,Gen 24
MOL_01889,CCCCC(=O)C1C(C)CCC1c1c(OC)ncc(CC)c1C=CF,-8.124,-6.465,1.6590000000000007,-3.102375000000003,Gen 35
MOL_01890,O=C(O)C1C(CF)CCC1c1cnccc1CF,-7.301,-5.999,1.302,-3.101700000000001,Fase 2_Seletividade
MOL_01891,CCC(=O)C1C(C)CCC1c1cnccc1C=O,-6.979,-5.539,1.44,-3.1017000000000006,Fase 1_Lote Inicial
MOL_01892,CCCCCCCC(=O)C1C(C)CCC1c1c(OC)nc(C2CC2)c(Cl)c1C=CF,-7.25,-5.927,1.3230000000000004,-3.1011000000000006,Gen 40
MOL_01893,NC(=O)C1C(S)CCC1c1cnccc1C(F)F,-7.709,-6.336,1.373,-3.1008199999999997,Fase 2_Seletividade
MOL_01894,CCC1CCC(c2cnccc2C=O)C1C(C)=O,-7.452,-6.199,1.253,-3.100695000000001,Fase 2_Seletividade
MOL_01895,CCOC(=O)C1C(F)CCC1c1cnccc1I,-7.114,-5.734,1.38,-3.1002,Fase 2_Seletividade
MOL_01896,CCOC(=O)C1C(CC)CCC1c1cnccc1S,-7.044,-5.634,1.41,-3.1001999999999996,Fase 2_Seletividade
MOL_01897,CNC(=O)C1C(S)CCC1c1cnccc1Br,-7.206,-5.866,1.34,-3.099800000000001,Fase 2_Seletividade
MOL_01898,CC(=O)C1C(C=O)CCC1c1cnccc1I,-7.089,-5.699,1.39,-3.099700000000001,Fase 2_Seletividade
MOL_01899,COC1CCC(c2cnccc2S)C1C(=O)C1CC1,-7.028,-5.612,1.416,-3.0995999999999997,Fase 2_Seletividade
MOL_01900,CC1CCC(c2cnccc2I)C1C(N)=O,-7.396,-6.138,1.258,-3.0994,Fase 2_Seletividade
MOL_01901,CC(=O)C1C(O)CCC1c1cnccc1N,-7.396,-6.14,1.256,-3.0980000000000008,Fase 2_Seletividade
MOL_01902,CCc1ccncc1C1CCC(C=O)C1C(C)=O,-7.197,-5.856,1.341,-3.0978000000000003,Fase 2_Seletividade
MOL_01903,CCOC(=O)C1C(OC)CCC1c1cnccc1C1CC1,-7.288,-5.987,1.301,-3.0971,Fase 2_Seletividade
MOL_01904,CCCC(=O)C1C(N)CCC1c1cnccc1CF,-7.477,-6.221,1.256,-3.0970950000000013,Fase 2_Seletividade
MOL_01905,Cc1ccncc1C1CCC(CF)C1C(=O)C=O,-7.151,-5.792,1.359,-3.0966000000000005,Fase 2_Seletividade
MOL_01906,CCCC(=O)C1C(N)CCC1c1cnccc1C#N,-7.135,-5.77,1.365,-3.096,Fase 2_Seletividade
MOL_01907,O=CC(=O)C1C(C=O)CCC1c1cnccc1I,-7.021,-5.609,1.412,-3.0947,Fase 2_Seletividade
MOL_01908,CCC(=O)C1C(C)CCC1c1cncc(C(C)=O)c1C(C)=O,-7.53,-6.256,1.274,-3.094620000000001,Gen 51
MOL_01909,CCCC(=O)C1C(CF)CCC1c1cnccc1C(F)F,-6.917,-5.463,1.454,-3.0929,Fase 3_Super Elite
MOL_01910,CC(=O)c1c(O)nc(C)c(O)c1C(C)=O,-6.976,-5.548,1.428,-3.0924,Gen 123
MOL_01911,CCC(=O)C1C(OC)CCC1c1cnccc1C=O,-7.077,-5.693,1.384,-3.0919000000000003,Fase 2_Seletividade
MOL_01912,CC(=O)C1C(N)CCC1c1cnccc1C,-7.159,-5.811,1.348,-3.0913000000000004,Fase 2_Seletividade
MOL_01913,CC(C)C(=O)C1C(S)CCC1c1cnccc1S,-7.057,-5.666,1.391,-3.0908,Fase 2_Seletividade
MOL_01914,O=CC(=O)C1C(S)CCC1c1cnccc1C=O,-6.718,-5.182,1.536,-3.0906,Fase 2_Seletividade
MOL_01915,CC=CC(=O)C1C(C)CCC1c1cnccc1C=NO,-7.932,-6.415,1.517,-3.0903750000000016,Fase 1_Lote Inicial
MOL_01916,c1ncc(C2CC2)c(C2CC2)c1C1CC1,-7.389,-6.141,1.2480000000000002,-3.090300000000001,Gen 73
MOL_01917,CCOC(=O)C1C(OC)CCC1c1cnccc1OC,-7.059,-5.67,1.389,-3.0900000000000003,Fase 2_Seletividade
MOL_01918,CCOC(=O)C1C(CF)CCC1c1cnccc1I,-7.093,-5.719,1.374,-3.0896999999999997,Fase 2_Seletividade
MOL_01919,CC(C)C(=O)C1C(C#N)CCC1c1cnccc1C1CC1,-7.534,-6.261,1.273,-3.089695,Fase 2_Seletividade
MOL_01920,CCOC(=O)C1C(F)CCC1c1cnccc1O,-6.992,-5.575,1.417,-3.0895,Fase 2_Seletividade
MOL_01921,C=Cc1ccncc1C1CCC(C)C1C(=O)C(C)=CC,-7.72,-6.345,1.375,-3.088375000000001,Fase 1_Lote Inicial
MOL_01922,NC1CCC(c2cnccc2C2CC2)C1C(=O)O,-7.733,-6.35,1.383,-3.088000000000002,Fase 2_Seletividade
MOL_01923,CC(C)c1ccncc1C1CCC(F)C1C(N)=O,-8.02,-6.441,1.579,-3.0878950000000014,Fase 2_Seletividade
MOL_01924,COc1cnccc1-c1nc(C)c(C)c(OC)c1C(C)=O,-8.098,-6.462,1.636000000000001,-3.087880000000003,Gen 162
MOL_01925,NC1CCC(c2cnccc2O)C1C(=O)C1CC1,-7.281,-5.992,1.289,-3.0866,Fase 2_Seletividade
MOL_01926,COC(=O)C1C(C=O)CCC1c1cnccc1O,-7.199,-5.875,1.324,-3.0865,Fase 2_Seletividade
MOL_01927,COC1CCC(c2cnccc2F)C1C(C)=O,-6.929,-5.493,1.436,-3.0839000000000003,Fase 2_Seletividade
MOL_01928,CC(C)C(=O)C1C(F)CCC1c1cnccc1C#N,-7.302,-6.026,1.276,-3.0838,Fase 3_Super Elite
MOL_01929,COC(=O)C1C(S)CCC1c1cnccc1C(F)F,-7.068,-5.692,1.376,-3.0835999999999997,Fase 2_Seletividade
MOL_01930,CCc1ccncc1C1CCC(O)C1C(=O)C=O,-7.194,-5.873,1.321,-3.0829000000000004,Fase 2_Seletividade
MOL_01931,CCCC(=O)C1C(F)CCC1c1cnccc1Br,-7.559,-6.278,1.281,-3.082480000000001,Fase 3_Super Elite
MOL_01932,O=Cc1ccncc1C1CCC(O)C1C(=O)O,-7.251,-5.956,1.295,-3.0818000000000003,Fase 2_Seletividade
MOL_01933,C=Cc1ccncc1C1CCC(C)C1C(=O)CC1CC1,-7.74,-6.355,1.385,-3.0813749999999995,Fase 1_Lote Inicial
MOL_01934,CCCC(=O)C1C(CC)CCC1c1cnccc1C(F)F,-7.748,-6.358,1.39,-3.081080000000002,Fase 1_Lote Inicial
MOL_01935,CC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.316,-6.05,1.266,-3.0810000000000004,Fase 2_Seletividade
MOL_01936,NC(=O)C1C(C=O)CCC1c1cnccc1S,-7.12,-5.771,1.349,-3.0803000000000003,Fase 2_Seletividade
MOL_01937,CCCC(=O)C1C(OC)CCC1c1cnccc1OC,-6.741,-5.23,1.511,-3.0799999999999996,Fase 2_Seletividade
MOL_01938,CCNC(=O)C1C(C)CCC1c1cnccc1C#N,-7.58,-6.29,1.29,-3.0790000000000006,Fase 2_Seletividade
MOL_01939,CCC1CCC(c2cnccc2C)C1C(=O)C1CC1,-7.468,-6.229,1.239,-3.0764950000000004,Fase 2_Seletividade
MOL_01940,Cc1nc(C2CC2)c(C)c(C(N)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C,-8.109,-6.468,1.641,-3.0757800000000017,Gen 113
MOL_01941,COc1c(C2C(C)CCC2OC)nc(C)c(C)c1C(=O)CC(C)C,-7.77,-6.368,1.4019999999999992,-3.0747799999999996,Gen 102
MOL_01942,CC(C)c1ccncc1C1CCC(C#N)C1C(=O)C=O,-7.405,-6.18,1.225,-3.0745000000000005,Fase 2_Seletividade
MOL_01943,CCOC(=O)C1C(O)CCC1c1cnccc1S,-7.294,-6.028,1.266,-3.0744,Fase 2_Seletividade
MOL_01944,O=Cc1ccncc1C1CCC(CF)C1C(=O)O,-7.344,-6.1,1.244,-3.0740000000000007,Fase 2_Seletividade
MOL_01945,CNC(=O)C1C(O)CCC1c1cnccc1S,-7.18,-5.866,1.314,-3.0738000000000003,Fase 2_Seletividade
MOL_01946,CCC(=O)C1C(C)CCC1c1cnccc1NC#N,-7.85,-6.395,1.455,-3.073375000000002,Fase 1_Lote Inicial
MOL_01947,CCCC(=O)C1CCCC1(C)Cc1cnccc1C#CF,-7.273,-6.0,1.273,-3.0730000000000004,Fase 1_Lote Inicial
MOL_01948,COC(=O)C1C(CF)CCC1c1cnccc1OC,-7.035,-5.66,1.375,-3.0730000000000004,Fase 2_Seletividade
MOL_01949,CCC(=O)C1C(C=O)CCC1c1cnccc1CC,-7.347,-6.106,1.241,-3.072800000000001,Fase 2_Seletividade
MOL_01950,CNC(=O)C1C(S)CCC1c1cnccc1S,-7.069,-5.71,1.359,-3.072,Fase 2_Seletividade
MOL_01951,CCC1CCC(c2cnccc2OC)C1C(=O)O,-7.026,-5.649,1.377,-3.0717,Fase 2_Seletividade
MOL_01952,CC1CCC(c2cnccc2C2CC2)C1C(=O)CC1CC1,-7.306,-6.049,1.257,-3.0717,Fase 1_Lote Inicial
MOL_01953,CCOC(=O)C1C(C)CCC1c1cnccc1S,-6.56,-4.984,1.576,-3.0711999999999997,Fase 2_Seletividade
MOL_01954,COC1CCC(c2cnccc2C(C)C)C1C(=O)O,-7.395,-6.174,1.221,-3.0703199999999997,Fase 2_Seletividade
MOL_01955,COC(=O)C1C(OC)CCC1c1cnccc1C(F)F,-6.914,-5.491,1.423,-3.0703,Fase 2_Seletividade
MOL_01956,CCOC(=O)C1C(O)CCC1c1cnccc1O,-7.23,-5.944,1.286,-3.0692000000000004,Fase 2_Seletividade
MOL_01957,COC(=O)C1C(S)CCC1c1cnccc1C#N,-6.963,-5.563,1.4,-3.0689000000000006,Fase 2_Seletividade
MOL_01958,CCCC(=O)C1CCCC1(C)Cc1cnccc1C=NO,-7.253,-5.978,1.275,-3.0684000000000005,Fase 1_Lote Inicial
MOL_01959,COc1cnccc1-c1nc(C)c(C)c(C(C)=O)c1C(=O)CC(C)C,-7.406,-6.187,1.2189999999999994,-3.0682549999999997,Gen 162
MOL_01960,CCCC(=O)C1C(C#N)CCC1c1cnccc1C=O,-7.225,-5.939,1.286,-3.0676999999999994,Fase 2_Seletividade
MOL_01961,CC1CCC(c2cnccc2F)C1C(=O)C=O,-7.09,-5.747,1.343,-3.0671,Fase 2_Seletividade
MOL_01962,CCOC(=O)C1C(OC)CCC1c1cnccc1S,-7.027,-5.658,1.369,-3.0664000000000002,Fase 2_Seletividade
MOL_01963,CCC1CCC(c2cnccc2C)C1C(=O)O,-7.391,-6.174,1.217,-3.06632,Fase 2_Seletividade
MOL_01964,CNC(=O)C1C(N)CCC1c1cnccc1C=O,-7.527,-6.27,1.257,-3.0660000000000016,Fase 2_Seletividade
MOL_01965,CCOC(=O)C1C(OC)CCC1c1cnccc1C,-7.13,-5.806,1.324,-3.0658000000000003,Fase 2_Seletividade
MOL_01966,COC(=O)C1C(N)CCC1c1cnccc1C,-7.27,-6.006,1.264,-3.0657999999999994,Fase 2_Seletividade
MOL_01967,CCNC(=O)C1C(O)CCC1c1cnccc1OC,-7.476,-6.242,1.234,-3.064280000000001,Fase 2_Seletividade
MOL_01968,CCC(=O)C1C(CC)CCC1c1cnccc1OC,-6.958,-5.563,1.395,-3.0639000000000007,Fase 2_Seletividade
MOL_01969,COc1cncc(C2CCC(C)C2C(=O)CC(C)C)c1C#N,-7.181,-5.884,1.2969999999999997,-3.0622,Gen 23
MOL_01970,COc1nc(C)c(C)c(OC)c1C1C(C)CCC1OC,-7.138,-5.824,1.314,-3.0612000000000004,Gen 115
MOL_01971,CC(=O)C1C(CF)CCC1c1cnccc1C1CC1,-7.337,-6.109,1.228,-3.0606999999999998,Fase 2_Seletividade
MOL_01972,Nc1ccncc1C1CCC(S)C1C(=O)C1CC1,-7.406,-6.194,1.212,-3.0605200000000004,Fase 2_Seletividade
MOL_01973,CCOC(=O)C1C(O)CCC1c1cnccc1C#N,-7.585,-6.301,1.284,-3.060295000000001,Fase 2_Seletividade
MOL_01974,N#CC1CCC(c2cnccc2S)C1C(=O)C1CC1,-7.295,-6.05,1.245,-3.0600000000000005,Fase 2_Seletividade
MOL_01975,COC1CCC(c2cnccc2C#N)C1C(=O)O,-7.546,-6.283,1.263,-3.059455,Fase 2_Seletividade
MOL_01976,CNC(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.244,-5.978,1.266,-3.0594,Fase 2_Seletividade
MOL_01977,COc1cc(C=CF)c(OC)c(C(C)=O)n1,-7.524,-6.272,1.2519999999999998,-3.0591800000000005,Gen 142
MOL_01978,Cc1ccncc1C1CCC(CF)C1C(=O)C1CCC1,-7.291,-6.049,1.242,-3.0567,Fase 2_Seletividade
MOL_01979,CNC(=O)C1C(CF)CCC1c1cnccc1C,-7.699,-6.349,1.35,-3.0566950000000004,Fase 2_Seletividade
MOL_01980,CCCC(=O)C1C(N)CCC1c1cnccc1F,-6.931,-5.535,1.396,-3.0565,Fase 2_Seletividade
MOL_01981,CCCC(=O)C1C(O)CCC1c1cnccc1NC#N,-7.335,-6.113,1.222,-3.0559000000000003,Fase 1_Lote Inicial
MOL_01982,CCC(=O)C1C(CF)CCC1c1cnccc1O,-7.163,-5.868,1.295,-3.0554000000000006,Fase 2_Seletividade
MOL_01983,O=C(C1CC1)C1C(S)CCC1c1cnccc1O,-7.301,-6.066,1.235,-3.0548,Fase 2_Seletividade
MOL_01984,CC(C)CC(=O)C1C(C)CCC1c1c(F)nc(F)c(F)c1C(N)=O,-9.593,-6.752,2.841,-3.054580000000003,Gen 39
MOL_01985,CCC1CCC(c2cnccc2C=O)C1C(N)=O,-7.271,-6.024,1.247,-3.0542,Fase 2_Seletividade
MOL_01986,CCOC(=O)C1C(C#N)CCC1c1cnccc1Br,-7.411,-6.204,1.207,-3.0536200000000004,Fase 2_Seletividade
MOL_01987,CNC(=O)C1C(CF)CCC1c1cnccc1C=O,-7.624,-6.321,1.303,-3.053095000000001,Fase 2_Seletividade
MOL_01988,CCCC(=O)C1C(CF)CCC1c1cnccc1Br,-7.521,-6.274,1.247,-3.052320000000001,Fase 3_Super Elite
MOL_01989,CCCC(=O)C1C(O)CCC1c1cnccc1F,-7.451,-6.234,1.217,-3.051920000000001,Fase 2_Seletividade
MOL_01990,CCc1ccncc1C1CCC(C=O)C1C(=O)C1CC1,-6.989,-5.626,1.363,-3.0507999999999997,Fase 2_Seletividade
MOL_01991,CC(=O)C1C(CF)CCC1c1cnccc1O,-7.215,-5.949,1.266,-3.0507,Fase 2_Seletividade
MOL_01992,COc1c(C=CF)cc(C(=O)CC(C)C)nc1C(=O)CCC(C)C,-9.542,-6.745,2.797,-3.0503750000000016,Gen 96
MOL_01993,CCC1CCC(c2cnccc2CF)C1C(C)=O,-7.244,-5.991,1.253,-3.0503,Fase 2_Seletividade
MOL_01994,CC(=O)C1C(C=O)CCC1c1cnccc1C,-7.355,-6.151,1.204,-3.0492950000000008,Fase 2_Seletividade
MOL_01995,CCNC(=O)C1C(CF)CCC1c1cnccc1OC,-7.81,-6.39,1.42,-3.0490000000000013,Fase 2_Seletividade
MOL_01996,N#CC1CCC(c2cnccc2I)C1C(=O)C=O,-7.051,-5.719,1.332,-3.0477,Fase 2_Seletividade
MOL_01997,COC(=O)C1C(C#N)CCC1c1cnccc1C(C)C,-7.327,-6.115,1.212,-3.0465,Fase 2_Seletividade
MOL_01998,COc1ccncc1C(=O)CC(C)C,-6.615,-5.099,1.516,-3.0457000000000005,Gen 100
MOL_01999,CC1CCC(c2cnccc2S)C1C(N)=O,-7.1,-5.793,1.307,-3.0449,Fase 2_Seletividade
MOL_02000,N#CC1CCC(c2cnccc2Br)C1C(=O)C=O,-7.186,-5.918,1.268,-3.0434,Fase 2_Seletividade
MOL_02001,CCCC(=O)C1C(N)CCC1c1cnccc1S,-7.1,-5.797,1.303,-3.0421000000000005,Fase 2_Seletividade
MOL_02002,NC(=O)C(=O)C1C(O)CCC1c1cnccc1F,-7.86,-6.408,1.452,-3.0415800000000006,Fase 3_Super Elite
MOL_02003,CC1CCC(c2cnccc2C2CC2)C1C(=O)O,-7.909,-6.423,1.486,-3.040255000000001,Fase 2_Seletividade
MOL_02004,CC(=O)C1C(N)CCC1c1cnccc1Br,-7.094,-5.794,1.3,-3.0382000000000007,Fase 2_Seletividade
MOL_02005,CNC(=O)C1C(N)CCC1c1cnccc1CF,-7.299,-6.088,1.211,-3.0374000000000008,Fase 2_Seletividade
MOL_02006,O=C(O)C(=O)C1C(S)CCC1c1cnccc1F,-7.394,-6.204,1.19,-3.036620000000001,Fase 2_Seletividade
MOL_02007,CCC(=O)C1C(C=O)CCC1c1cnccc1OC,-6.987,-5.645,1.342,-3.0355000000000008,Fase 2_Seletividade
MOL_02008,COc1ccncc1C1CCC(CF)C1C(C)=O,-7.287,-6.074,1.213,-3.0352000000000006,Fase 2_Seletividade
MOL_02009,CCC(=O)C1C(S)CCC1c1cnccc1S,-6.748,-5.304,1.444,-3.0352,Fase 2_Seletividade
MOL_02010,COC1CCC(c2cnccc2I)C1C(=O)O,-7.247,-6.02,1.227,-3.0330000000000004,Fase 2_Seletividade
MOL_02011,CCCCCC(=O)C1C(C)CCC1c1c(OC)nc(OC)c(C)c1C=CF,-7.273,-6.058,1.215,-3.0324,Gen 30
MOL_02012,O=CC(=O)C1C(C=O)CCC1c1cnccc1O,-7.192,-5.943,1.249,-3.0319000000000003,Fase 2_Seletividade
MOL_02013,CCC1CCC(c2cnccc2OC)C1C(C)=O,-7.185,-5.933,1.252,-3.0319000000000003,Fase 2_Seletividade
MOL_02014,COC(=O)C1C(F)CCC1c1cnccc1S,-7.089,-5.796,1.293,-3.0318000000000005,Fase 2_Seletividade
MOL_02015,CCC(=O)C1C(N)CCC1c1cnccc1CC,-7.038,-5.724,1.314,-3.0312,Fase 2_Seletividade
MOL_02016,CC(C)CC(=O)C1C(C)CCC1c1cnccc1C1CO1,-8.041,-6.462,1.579,-3.0308800000000025,Fase 1_Lote Inicial
MOL_02017,Cc1ccncc1C1CCC(S)C1C(=O)C(=O)O,-7.062,-5.759,1.303,-3.0307000000000004,Fase 2_Seletividade
MOL_02018,CCC(F)C(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.42,-6.228,1.192,-3.029980000000001,Fase 1_Lote Inicial
MOL_02019,CC(=O)C1C(N)CCC1c1cnccc1S,-7.12,-5.843,1.277,-3.0299000000000005,Fase 2_Seletividade
MOL_02020,COc1nccc(C#N)c1C1CCC(C)C1C(=O)CC(C)C,-6.93,-5.572,1.3579999999999997,-3.0296,Gen 23
MOL_02021,CCCC(=O)C1C(C)CCC1c1c(C#N)cc(C)nc1C1CC1,-7.102,-5.818,1.2840000000000007,-3.0294000000000008,Gen 18
MOL_02022,COC1CCC(c2cnccc2I)C1C(=O)C(=O)O,-7.295,-6.094,1.201,-3.0292000000000003,Fase 2_Seletividade
MOL_02023,CCC1CCC(c2cnccc2C)C1C(=O)C=O,-6.959,-5.619,1.34,-3.0257,Fase 2_Seletividade
MOL_02024,CC(=O)C1C(O)CCC1c1cnccc1I,-7.035,-5.728,1.307,-3.0254000000000003,Fase 2_Seletividade
MOL_02025,CCC(=O)C1C(CC)CCC1c1cnccc1C,-7.091,-5.811,1.28,-3.0233000000000008,Fase 2_Seletividade
MOL_02026,NC(=O)C1C(CF)CCC1c1cnccc1I,-7.379,-6.204,1.175,-3.0216200000000004,Fase 2_Seletividade
MOL_02027,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C1CO1,-7.716,-6.368,1.348,-3.0207800000000002,Fase 1_Lote Inicial
MOL_02028,CC1CCCC1C(=O)C1CC1c1cnccc1C#CF,-7.982,-6.449,1.533,-3.0206950000000026,Fase 1_Lote Inicial
MOL_02029,CC1CCC(c2c(C3CC3)ncc(C3CC3)c2C#N)C1C(N)=O,-7.931,-6.435,1.4960000000000004,-3.020375000000003,Gen 24
MOL_02030,CCC(=O)C1C(OC)CCC1c1cnccc1F,-6.813,-5.419,1.394,-3.0197000000000003,Fase 2_Seletividade
MOL_02031,COC(=O)C1C(O)CCC1c1cnccc1S,-6.998,-5.684,1.314,-3.0192000000000005,Fase 2_Seletividade
MOL_02032,CCC(C)C(=O)C1C(C)CCC1c1cnc(C2CC2)cc1C#N,-7.403,-6.225,1.178,-3.0173750000000013,Gen 15
MOL_02033,CCC(=O)C1C(S)CCC1c1cnccc1Br,-6.741,-5.32,1.421,-3.017,Fase 2_Seletividade
MOL_02034,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1O,-7.256,-6.057,1.199,-3.0161000000000007,Fase 2_Seletividade
MOL_02035,NC(=O)C1C(O)CCC1c1cnccc1C1CC1,-8.353,-6.54,1.813,-3.0145000000000017,Fase 2_Seletividade
MOL_02036,CNC(=O)C1C(S)CCC1c1cnccc1I,-7.085,-5.815,1.27,-3.0145,Fase 2_Seletividade
MOL_02037,CC(=O)c1cc(C)nc(O)c1C1CCC(C)C1C(=O)C(C)C(C)C,-9.546,-6.751,2.794999999999999,-3.0142949999999997,Gen 116
MOL_02038,CCOC(=O)C1C(S)CCC1c1cnccc1I,-6.859,-5.493,1.366,-3.0139,Fase 2_Seletividade
MOL_02039,COc1cncc(C2CCC(C)C2C(=O)CC(C)C)c1C(=O)C(C)C,-7.349,-6.186,1.1630000000000005,-3.0123200000000008,Gen 157
MOL_02040,COC(=O)C1C(F)CCC1c1cnccc1O,-6.949,-5.624,1.325,-3.0122000000000004,Fase 2_Seletividade
MOL_02041,CNC(=O)C1C(OC)CCC1c1cnccc1C,-7.044,-5.76,1.284,-3.0119999999999996,Fase 2_Seletividade
MOL_02042,CCC1CCC(c2cnccc2F)C1C(N)=O,-7.297,-6.122,1.175,-3.0116000000000005,Fase 2_Seletividade
MOL_02043,COc1cnccc1-c1ccncc1C1C(C)CCC1C(=O)CC(C)C,-9.798,-6.788,3.01,-3.0111800000000013,Gen 133
