legacy_record_id,source_file,source_row,original_identifier,original_smiles,original_inchi,original_inchikey,original_identity,normalized_isomeric_smiles,inchi,inchikey,formula,heavy_atom_count,normalized_identity,identity_status,legacy_roles,legacy_source_count,historical_label,legacy_metrics,source_provenance,evidence_origin,evidence_level,experimental_validation,promotion_to_current_evidence
LEGACY-INCHIKEY-DQVJIPXQZBTIIN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2175,MOL_02174,CC1CCCC1C(=O)C1CC1c1cnccc1N=[N+]=[N-],,,"{""identifier"":""MOL_02174"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC1CCCC1C(=O)C1CC1c1cnccc1N=[N+]=[N-]""}",CC1CCCC1C(=O)C1CC1c1cnccc1N=[N+]=[N-],"InChI=1S/C15H18N4O/c1-9-3-2-4-10(9)15(20)12-7-11(12)13-8-17-6-5-14(13)18-19-16/h5-6,8-12H,2-4,7H2,1H3",DQVJIPXQZBTIIN-UHFFFAOYSA-N,C15H18N4O,20,"{""formula"":""C15H18N4O"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C15H18N4O/c1-9-3-2-4-10(9)15(20)12-7-11(12)13-8-17-6-5-14(13)18-19-16/h5-6,8-12H,2-4,7H2,1H3"",""inchikey"":""DQVJIPXQZBTIIN-UHFFFAOYSA-N"",""isomeric_smiles"":""CC1CCCC1C(=O)C1CC1c1cnccc1N=[N+]=[N-]""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.26,""5W8K_Risco"":-6.163,""Fitness_Score"":-2.945055,""Indice_Seletividade"":1.097,""Origem_Historica"":""Fase 1_Lote Inicial""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.26,""5W8K_Risco"":-6.163,""Fitness_Score"":-2.945055,""Indice_Seletividade"":1.097,""Origem_Historica"":""Fase 1_Lote Inicial""},""original_identifier"":""MOL_02174"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC1CCCC1C(=O)C1CC1c1cnccc1N=[N+]=[N-]"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2175,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DQXAEEYASMFOJN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2882,MOL_02881,CCC(=O)c1c(C2CC2)cncc1C1CCC(C)C1C(N)=O,,,"{""identifier"":""MOL_02881"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCC(=O)c1c(C2CC2)cncc1C1CCC(C)C1C(N)=O""}",CCC(=O)c1c(C2CC2)cncc1C1CCC(C)C1C(N)=O,"InChI=1S/C18H24N2O2/c1-3-15(21)17-13(11-5-6-11)8-20-9-14(17)12-7-4-10(2)16(12)18(19)22/h8-12,16H,3-7H2,1-2H3,(H2,19,22)",DQXAEEYASMFOJN-UHFFFAOYSA-N,C18H24N2O2,22,"{""formula"":""C18H24N2O2"",""heavy_atom_count"":22,""inchi"":""InChI=1S/C18H24N2O2/c1-3-15(21)17-13(11-5-6-11)8-20-9-14(17)12-7-4-10(2)16(12)18(19)22/h8-12,16H,3-7H2,1-2H3,(H2,19,22)"",""inchikey"":""DQXAEEYASMFOJN-UHFFFAOYSA-N"",""isomeric_smiles"":""CCC(=O)c1c(C2CC2)cncc1C1CCC(C)C1C(N)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-9.573,""5W8K_Risco"":-6.835,""Fitness_Score"":-2.4423750000000037,""Indice_Seletividade"":2.7380000000000004,""Origem_Historica"":""Gen 45""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-9.573,""5W8K_Risco"":-6.835,""Fitness_Score"":-2.4423750000000037,""Indice_Seletividade"":2.7380000000000004,""Origem_Historica"":""Gen 45""},""original_identifier"":""MOL_02881"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCC(=O)c1c(C2CC2)cncc1C1CCC(C)C1C(N)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2882,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DQYKIGAJCCRDNF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2329,MOL_02328,CCNC(=O)C1C(OC)CCC1c1cnccc1CF,,,"{""identifier"":""MOL_02328"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCNC(=O)C1C(OC)CCC1c1cnccc1CF""}",CCNC(=O)C1C(OC)CCC1c1cnccc1CF,"InChI=1S/C15H21FN2O2/c1-3-18-15(19)14-11(4-5-13(14)20-2)12-9-17-7-6-10(12)8-16/h6-7,9,11,13-14H,3-5,8H2,1-2H3,(H,18,19)",DQYKIGAJCCRDNF-UHFFFAOYSA-N,C15H21FN2O2,20,"{""formula"":""C15H21FN2O2"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C15H21FN2O2/c1-3-18-15(19)14-11(4-5-13(14)20-2)12-9-17-7-6-10(12)8-16/h6-7,9,11,13-14H,3-5,8H2,1-2H3,(H,18,19)"",""inchikey"":""DQYKIGAJCCRDNF-UHFFFAOYSA-N"",""isomeric_smiles"":""CCNC(=O)C1C(OC)CCC1c1cnccc1CF""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.161,""5W8K_Risco"":-6.135,""Fitness_Score"":-2.8665000000000003,""Indice_Seletividade"":1.026,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.161,""5W8K_Risco"":-6.135,""Fitness_Score"":-2.8665000000000003,""Indice_Seletividade"":1.026,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_02328"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCNC(=O)C1C(OC)CCC1c1cnccc1CF"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2329,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DRHICVKFEFIRLQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1415,MOL_01414,NC(=O)C(=O)C1C(CF)CCC1c1cnccc1I,,,"{""identifier"":""MOL_01414"",""inchi"":"""",""inchikey"":"""",""smiles"":""NC(=O)C(=O)C1C(CF)CCC1c1cnccc1I""}",NC(=O)C(=O)C1C(CF)CCC1c1cnccc1I,"InChI=1S/C13H14FIN2O2/c14-5-7-1-2-8(11(7)12(18)13(16)19)9-6-17-4-3-10(9)15/h3-4,6-8,11H,1-2,5H2,(H2,16,19)",DRHICVKFEFIRLQ-UHFFFAOYSA-N,C13H14FIN2O2,19,"{""formula"":""C13H14FIN2O2"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C13H14FIN2O2/c14-5-7-1-2-8(11(7)12(18)13(16)19)9-6-17-4-3-10(9)15/h3-4,6-8,11H,1-2,5H2,(H2,16,19)"",""inchikey"":""DRHICVKFEFIRLQ-UHFFFAOYSA-N"",""isomeric_smiles"":""NC(=O)C(=O)C1C(CF)CCC1c1cnccc1I""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.839,""5W8K_Risco"":-6.267,""Fitness_Score"":-3.383655000000001,""Indice_Seletividade"":1.572,""Origem_Historica"":""Fase 3_Super Elite""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.839,""5W8K_Risco"":-6.267,""Fitness_Score"":-3.383655000000001,""Indice_Seletividade"":1.572,""Origem_Historica"":""Fase 3_Super Elite""},""original_identifier"":""MOL_01414"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""NC(=O)C(=O)C1C(CF)CCC1c1cnccc1I"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1415,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DRHNTDUGFWNNCH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,382,MOL_00381,Cc1cnc(C)c(C2CCC(C)C2C(=O)CC(C)C)c1C=NO,,,"{""identifier"":""MOL_00381"",""inchi"":"""",""inchikey"":"""",""smiles"":""Cc1cnc(C)c(C2CCC(C)C2C(=O)CC(C)C)c1C=NO""}",Cc1cnc(C)c(C2CCC(C)C2C(=O)CC(C)C)c1C=NO,"InChI=1S/C19H28N2O2/c1-11(2)8-17(22)18-12(3)6-7-15(18)19-14(5)20-9-13(4)16(19)10-21-23/h9-12,15,18,23H,6-8H2,1-5H3",DRHNTDUGFWNNCH-UHFFFAOYSA-N,C19H28N2O2,23,"{""formula"":""C19H28N2O2"",""heavy_atom_count"":23,""inchi"":""InChI=1S/C19H28N2O2/c1-11(2)8-17(22)18-12(3)6-7-15(18)19-14(5)20-9-13(4)16(19)10-21-23/h9-12,15,18,23H,6-8H2,1-5H3"",""inchikey"":""DRHNTDUGFWNNCH-UHFFFAOYSA-N"",""isomeric_smiles"":""Cc1cnc(C)c(C2CCC(C)C2C(=O)CC(C)C)c1C=NO""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.521,""5W8K_Risco"":-6.042,""Fitness_Score"":-4.291600000000002,""Indice_Seletividade"":2.479000000000001,""Origem_Historica"":""Gen 8""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.521,""5W8K_Risco"":-6.042,""Fitness_Score"":-4.291600000000002,""Indice_Seletividade"":2.479000000000001,""Origem_Historica"":""Gen 8""},""original_identifier"":""MOL_00381"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""Cc1cnc(C)c(C2CCC(C)C2C(=O)CC(C)C)c1C=NO"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":382,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DRLWSQNDWVFYMI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2846,MOL_02845,CC(=O)C1C(S)CCC1c1cnccc1I,,,"{""identifier"":""MOL_02845"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(=O)C1C(S)CCC1c1cnccc1I""}",CC(=O)C1C(S)CCC1c1cnccc1I,"InChI=1S/C12H14INOS/c1-7(15)12-8(2-3-11(12)16)9-6-14-5-4-10(9)13/h4-6,8,11-12,16H,2-3H2,1H3",DRLWSQNDWVFYMI-UHFFFAOYSA-N,C12H14INOS,16,"{""formula"":""C12H14INOS"",""heavy_atom_count"":16,""inchi"":""InChI=1S/C12H14INOS/c1-7(15)12-8(2-3-11(12)16)9-6-14-5-4-10(9)13/h4-6,8,11-12,16H,2-3H2,1H3"",""inchikey"":""DRLWSQNDWVFYMI-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(=O)C1C(S)CCC1c1cnccc1I""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-6.117,""5W8K_Risco"":-5.205,""Fitness_Score"":-2.4735,""Indice_Seletividade"":0.912,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-6.117,""5W8K_Risco"":-5.205,""Fitness_Score"":-2.4735,""Indice_Seletividade"":0.912,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_02845"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(=O)C1C(S)CCC1c1cnccc1I"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2846,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DROWLQIMBBQJLV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1803,MOL_01802,COC(=O)C1C(S)CCC1c1cnccc1C=O,,,"{""identifier"":""MOL_01802"",""inchi"":"""",""inchikey"":"""",""smiles"":""COC(=O)C1C(S)CCC1c1cnccc1C=O""}",COC(=O)C1C(S)CCC1c1cnccc1C=O,"InChI=1S/C13H15NO3S/c1-17-13(16)12-9(2-3-11(12)18)10-6-14-5-4-8(10)7-15/h4-7,9,11-12,18H,2-3H2,1H3",DROWLQIMBBQJLV-UHFFFAOYSA-N,C13H15NO3S,18,"{""formula"":""C13H15NO3S"",""heavy_atom_count"":18,""inchi"":""InChI=1S/C13H15NO3S/c1-17-13(16)12-9(2-3-11(12)18)10-6-14-5-4-8(10)7-15/h4-7,9,11-12,18H,2-3H2,1H3"",""inchikey"":""DROWLQIMBBQJLV-UHFFFAOYSA-N"",""isomeric_smiles"":""COC(=O)C1C(S)CCC1c1cnccc1C=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.035,""5W8K_Risco"":-5.537,""Fitness_Score"":-3.1591000000000005,""Indice_Seletividade"":1.498,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.035,""5W8K_Risco"":-5.537,""Fitness_Score"":-3.1591000000000005,""Indice_Seletividade"":1.498,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01802"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COC(=O)C1C(S)CCC1c1cnccc1C=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1803,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DRZMXYRHOIBORV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1165,MOL_01164,COc1c(C=CF)cc(C(C)=O)nc1C1C(C)CCC1OC,,,"{""identifier"":""MOL_01164"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1c(C=CF)cc(C(C)=O)nc1C1C(C)CCC1OC""}",COc1c(C=CF)cc(C(C)=O)nc1C1C(C)CCC1OC,"InChI=1S/C17H22FNO3/c1-10-5-6-14(21-3)15(10)16-17(22-4)12(7-8-18)9-13(19-16)11(2)20/h7-10,14-15H,5-6H2,1-4H3",DRZMXYRHOIBORV-UHFFFAOYSA-N,C17H22FNO3,22,"{""formula"":""C17H22FNO3"",""heavy_atom_count"":22,""inchi"":""InChI=1S/C17H22FNO3/c1-10-5-6-14(21-3)15(10)16-17(22-4)12(7-8-18)9-13(19-16)11(2)20/h7-10,14-15H,5-6H2,1-4H3"",""inchikey"":""DRZMXYRHOIBORV-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1c(C=CF)cc(C(C)=O)nc1C1C(C)CCC1OC""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.875,""5W8K_Risco"":-6.179,""Fitness_Score"":-3.5454950000000007,""Indice_Seletividade"":1.6959999999999995,""Origem_Historica"":""Gen 95""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.875,""5W8K_Risco"":-6.179,""Fitness_Score"":-3.5454950000000007,""Indice_Seletividade"":1.6959999999999995,""Origem_Historica"":""Gen 95""},""original_identifier"":""MOL_01164"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1c(C=CF)cc(C(C)=O)nc1C1C(C)CCC1OC"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1165,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DSAHDRAEKUBQNE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2369,MOL_02368,COc1c(C=CF)cc(C(C)=O)nc1-c1ccncc1C(C)=O,,,"{""identifier"":""MOL_02368"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1c(C=CF)cc(C(C)=O)nc1-c1ccncc1C(C)=O""}",COc1c(C=CF)cc(C(C)=O)nc1-c1ccncc1C(C)=O,"InChI=1S/C17H15FN2O3/c1-10(21)14-9-19-7-5-13(14)16-17(23-3)12(4-6-18)8-15(20-16)11(2)22/h4-9H,1-3H3",DSAHDRAEKUBQNE-UHFFFAOYSA-N,C17H15FN2O3,23,"{""formula"":""C17H15FN2O3"",""heavy_atom_count"":23,""inchi"":""InChI=1S/C17H15FN2O3/c1-10(21)14-9-19-7-5-13(14)16-17(23-3)12(4-6-18)8-15(20-16)11(2)22/h4-9H,1-3H3"",""inchikey"":""DSAHDRAEKUBQNE-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1c(C=CF)cc(C(C)=O)nc1-c1ccncc1C(C)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.827,""5W8K_Risco"":-6.457,""Fitness_Score"":-2.8358550000000013,""Indice_Seletividade"":1.37,""Origem_Historica"":""Gen 103""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.827,""5W8K_Risco"":-6.457,""Fitness_Score"":-2.8358550000000013,""Indice_Seletividade"":1.37,""Origem_Historica"":""Gen 103""},""original_identifier"":""MOL_02368"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1c(C=CF)cc(C(C)=O)nc1-c1ccncc1C(C)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2369,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DSCAOFJQYMYSAU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3076,MOL_03075,CCC(=O)c1c(Cl)c(Cl)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C,,,"{""identifier"":""MOL_03075"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCC(=O)c1c(Cl)c(Cl)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C""}",CCC(=O)c1c(Cl)c(Cl)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C,"InChI=1S/C19H24Cl3NO2/c1-5-12(24)16-15(18(21)23-19(22)17(16)20)11-7-6-10(4)14(11)13(25)8-9(2)3/h9-11,14H,5-8H2,1-4H3",DSCAOFJQYMYSAU-UHFFFAOYSA-N,C19H24Cl3NO2,25,"{""formula"":""C19H24Cl3NO2"",""heavy_atom_count"":25,""inchi"":""InChI=1S/C19H24Cl3NO2/c1-5-12(24)16-15(18(21)23-19(22)17(16)20)11-7-6-10(4)14(11)13(25)8-9(2)3/h9-11,14H,5-8H2,1-4H3"",""inchikey"":""DSCAOFJQYMYSAU-UHFFFAOYSA-N"",""isomeric_smiles"":""CCC(=O)c1c(Cl)c(Cl)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-6.71,""5W8K_Risco"":-6.267,""Fitness_Score"":-2.2546550000000005,""Indice_Seletividade"":0.4429999999999996,""Origem_Historica"":""Gen 34""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-6.71,""5W8K_Risco"":-6.267,""Fitness_Score"":-2.2546550000000005,""Indice_Seletividade"":0.4429999999999996,""Origem_Historica"":""Gen 34""},""original_identifier"":""MOL_03075"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCC(=O)c1c(Cl)c(Cl)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3076,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DSDGBSMBUWFURC-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3647,MOL_03646,Cc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(N)=O)c1C(F)(F)F,,,"{""identifier"":""MOL_03646"",""inchi"":"""",""inchikey"":"""",""smiles"":""Cc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(N)=O)c1C(F)(F)F""}",Cc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(N)=O)c1C(F)(F)F,"InChI=1S/C19H25F3N2O2/c1-9(2)7-14(25)15-10(3)5-6-12(15)13-8-24-11(4)17(19(20,21)22)16(13)18(23)26/h8-10,12,15H,5-7H2,1-4H3,(H2,23,26)",DSDGBSMBUWFURC-UHFFFAOYSA-N,C19H25F3N2O2,26,"{""formula"":""C19H25F3N2O2"",""heavy_atom_count"":26,""inchi"":""InChI=1S/C19H25F3N2O2/c1-9(2)7-14(25)15-10(3)5-6-12(15)13-8-24-11(4)17(19(20,21)22)16(13)18(23)26/h8-10,12,15H,5-7H2,1-4H3,(H2,23,26)"",""inchikey"":""DSDGBSMBUWFURC-UHFFFAOYSA-N"",""isomeric_smiles"":""Cc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(N)=O)c1C(F)(F)F""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.737,""5W8K_Risco"":-7.055,""Fitness_Score"":0.2966249999999935,""Indice_Seletividade"":1.6820000000000004,""Origem_Historica"":""Gen 46""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.737,""5W8K_Risco"":-7.055,""Fitness_Score"":0.2966249999999935,""Indice_Seletividade"":1.6820000000000004,""Origem_Historica"":""Gen 46""},""original_identifier"":""MOL_03646"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""Cc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(N)=O)c1C(F)(F)F"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3647,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-DSFHITPKYRASQY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,632,MOL_00631,CCC(=O)c1c(C(C)=O)nc(C)c(C)c1C(=O)CC(C)C,,,"{""identifier"":""MOL_00631"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCC(=O)c1c(C(C)=O)nc(C)c(C)c1C(=O)CC(C)C""}",CCC(=O)c1c(C(C)=O)nc(C)c(C)c1C(=O)CC(C)C,"InChI=1S/C17H23NO3/c1-7-13(20)16-15(14(21)8-9(2)3)10(4)11(5)18-17(16)12(6)19/h9H,7-8H2,1-6H3",DSFHITPKYRASQY-UHFFFAOYSA-N,C17H23NO3,21,"{""formula"":""C17H23NO3"",""heavy_atom_count"":21,""inchi"":""InChI=1S/C17H23NO3/c1-7-13(20)16-15(14(21)8-9(2)3)10(4)11(5)18-17(16)12(6)19/h9H,7-8H2,1-6H3"",""inchikey"":""DSFHITPKYRASQY-UHFFFAOYSA-N"",""isomeric_smiles"":""CCC(=O)c1c(C(C)=O)nc(C)c(C)c1C(=O)CC(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.062,""5W8K_Risco"":-5.819,""Fitness_Score"":-3.9886999999999997,""Indice_Seletividade"":2.2429999999999994,""Origem_Historica"":""Gen 98""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.062,""5W8K_Risco"":-5.819,""Fitness_Score"":-3.9886999999999997,""Indice_Seletividade"":2.2429999999999994,""Origem_Historica"":""Gen 98""},""original_identifier"":""MOL_00631"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCC(=O)c1c(C(C)=O)nc(C)c(C)c1C(=O)CC(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":632,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
