legacy_record_id,inchikey,source_file,source_role,compound,filtered,farma_elite,top_hit,nh_4ey7,nh_isolated,master
LEGACY-INCHIKEY-ANYWXXNJHQWZJQ-UHFFFAOYSA-N,ANYWXXNJHQWZJQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ANYWXXNJHQWZJQ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AOJLLTDMZRPGSP-UHFFFAOYSA-N,AOJLLTDMZRPGSP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AOJLLTDMZRPGSP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AOLFQPDJRCHRPT-UHFFFAOYSA-N,AOLFQPDJRCHRPT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AOLFQPDJRCHRPT-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AOZLOJMRRLYQKW-UHFFFAOYSA-N,AOZLOJMRRLYQKW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AOZLOJMRRLYQKW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-APBFSZWOVPVRKM-UHFFFAOYSA-N,APBFSZWOVPVRKM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,APBFSZWOVPVRKM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-APSCPVZOWYRJQB-UHFFFAOYSA-N,APSCPVZOWYRJQB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,APSCPVZOWYRJQB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-APTLVTLJCBOTHG-UHFFFAOYSA-N,APTLVTLJCBOTHG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,APTLVTLJCBOTHG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-APYRUJIVRQRVBA-UHFFFAOYSA-N,APYRUJIVRQRVBA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,APYRUJIVRQRVBA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AQBBPIYAHSYURG-UHFFFAOYSA-N,AQBBPIYAHSYURG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AQBBPIYAHSYURG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AQHMYBSVNDBXBU-UHFFFAOYSA-N,AQHMYBSVNDBXBU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AQHMYBSVNDBXBU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AQOFNZYNYGCBNF-UHFFFAOYSA-N,AQOFNZYNYGCBNF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AQOFNZYNYGCBNF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AQPWZMWJZOCIGK-UHFFFAOYSA-N,AQPWZMWJZOCIGK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AQPWZMWJZOCIGK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AQYONBGTZZAYQK-UHFFFAOYSA-N,AQYONBGTZZAYQK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AQYONBGTZZAYQK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AQZVYHMYCYVENX-UHFFFAOYSA-N,AQZVYHMYCYVENX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AQZVYHMYCYVENX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ARDUBIDOQATSRW-UHFFFAOYSA-N,ARDUBIDOQATSRW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ARDUBIDOQATSRW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AREILSTZDXGFHF-UHFFFAOYSA-N,AREILSTZDXGFHF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AREILSTZDXGFHF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ARFVYJKPBVQXHD-UHFFFAOYSA-N,ARFVYJKPBVQXHD-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ARFVYJKPBVQXHD-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ARGVLOKZRPBDHA-UHFFFAOYSA-N,ARGVLOKZRPBDHA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ARGVLOKZRPBDHA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ARIPTJHWKNGKLL-UHFFFAOYSA-N,ARIPTJHWKNGKLL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ARIPTJHWKNGKLL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ARJBWBYIDIFPDV-UHFFFAOYSA-N,ARJBWBYIDIFPDV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ARJBWBYIDIFPDV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ARMGEGVQGSVIIV-UHFFFAOYSA-N,ARMGEGVQGSVIIV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ARMGEGVQGSVIIV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ARQYMCDBDVCUTH-UHFFFAOYSA-N,ARQYMCDBDVCUTH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ARQYMCDBDVCUTH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ASABTYMXMNESGM-UHFFFAOYSA-N,ASABTYMXMNESGM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ASABTYMXMNESGM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ASECFPVJHJKKLT-UHFFFAOYSA-N,ASECFPVJHJKKLT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ASECFPVJHJKKLT-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ASHJQOCCLZKIRV-UHFFFAOYSA-N,ASHJQOCCLZKIRV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ASHJQOCCLZKIRV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ATKQVCQLOCXDBX-UHFFFAOYSA-N,ATKQVCQLOCXDBX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ATKQVCQLOCXDBX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ATLNHCNIEGGMOT-UHFFFAOYSA-N,ATLNHCNIEGGMOT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ATLNHCNIEGGMOT-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-ATOYMBZYBUYEDL-UHFFFAOYSA-N,ATOYMBZYBUYEDL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,ATOYMBZYBUYEDL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AUCBXRYVZLTCSG-UHFFFAOYSA-N,AUCBXRYVZLTCSG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AUCBXRYVZLTCSG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AUKZKMDUGWMHMF-UHFFFAOYSA-N,AUKZKMDUGWMHMF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AUKZKMDUGWMHMF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AULPQZUGZATRTD-UHFFFAOYSA-N,AULPQZUGZATRTD-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AULPQZUGZATRTD-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AUVAXQOVYRBDEG-UHFFFAOYSA-N,AUVAXQOVYRBDEG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AUVAXQOVYRBDEG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AUVSSNBLRVGYLD-UHFFFAOYSA-N,AUVSSNBLRVGYLD-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AUVSSNBLRVGYLD-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AUZZLRLRGVDRAJ-UHFFFAOYSA-N,AUZZLRLRGVDRAJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AUZZLRLRGVDRAJ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AVDKAVNPYAEQBU-UHFFFAOYSA-N,AVDKAVNPYAEQBU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AVDKAVNPYAEQBU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AVEBLRBQDRLVIX-UHFFFAOYSA-N,AVEBLRBQDRLVIX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AVEBLRBQDRLVIX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AVPWBKGMJILWMP-UHFFFAOYSA-N,AVPWBKGMJILWMP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AVPWBKGMJILWMP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AVTQIDBGEZFRPX-UHFFFAOYSA-N,AVTQIDBGEZFRPX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AVTQIDBGEZFRPX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AVUNAFAGRQLKKH-UHFFFAOYSA-N,AVUNAFAGRQLKKH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AVUNAFAGRQLKKH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AWEAMVZAKNTAMA-UHFFFAOYSA-N,AWEAMVZAKNTAMA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AWEAMVZAKNTAMA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AWIANVFSWVXHBN-UHFFFAOYSA-N,AWIANVFSWVXHBN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AWIANVFSWVXHBN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AWJWCOFPMICBMF-UHFFFAOYSA-N,AWJWCOFPMICBMF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AWJWCOFPMICBMF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AWNOPZPQIJXGMV-UHFFFAOYSA-N,AWNOPZPQIJXGMV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AWNOPZPQIJXGMV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AWSORZNHZQFVBL-UHFFFAOYSA-N,AWSORZNHZQFVBL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AWSORZNHZQFVBL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AXHRRMYXDUBWRK-UHFFFAOYSA-N,AXHRRMYXDUBWRK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AXHRRMYXDUBWRK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AXIBUDMVUNBELE-UHFFFAOYSA-N,AXIBUDMVUNBELE-UHFFFAOYSA-N,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,FARMA_ELITE,AXIBUDMVUNBELE-UHFFFAOYSA-N,0,1,0,0,0,0
LEGACY-INCHIKEY-AXJSDJIKHXKZEX-UHFFFAOYSA-N,AXJSDJIKHXKZEX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AXJSDJIKHXKZEX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AXMQUHPMGITEOB-UHFFFAOYSA-N,AXMQUHPMGITEOB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AXMQUHPMGITEOB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AXMWQGZSQUAJLB-UHFFFAOYSA-N,AXMWQGZSQUAJLB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AXMWQGZSQUAJLB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYBWVCBXTQYKLY-UHFFFAOYSA-N,AYBWVCBXTQYKLY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYBWVCBXTQYKLY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYEPBNXFIPYAEB-UHFFFAOYSA-N,AYEPBNXFIPYAEB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYEPBNXFIPYAEB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYJSQPUKBWYMCA-UHFFFAOYSA-N,AYJSQPUKBWYMCA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYJSQPUKBWYMCA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYJXRYCHKDATDP-UHFFFAOYSA-N,AYJXRYCHKDATDP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYJXRYCHKDATDP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYLHYBNOAPYYEP-UHFFFAOYSA-N,AYLHYBNOAPYYEP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYLHYBNOAPYYEP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYNGIMSVBZMPKK-UHFFFAOYSA-N,AYNGIMSVBZMPKK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYNGIMSVBZMPKK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYTQFOAZSBHUFU-UHFFFAOYSA-N,AYTQFOAZSBHUFU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYTQFOAZSBHUFU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AYTSWNXIGFNSNZ-UHFFFAOYSA-N,AYTSWNXIGFNSNZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AYTSWNXIGFNSNZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AZIIMFBQIDXVJI-UHFFFAOYSA-N,AZIIMFBQIDXVJI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AZIIMFBQIDXVJI-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AZNOROQLGMLFJC-UHFFFAOYSA-N,AZNOROQLGMLFJC-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AZNOROQLGMLFJC-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-AZXBOQUGGYUVSA-UHFFFAOYSA-N,AZXBOQUGGYUVSA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,AZXBOQUGGYUVSA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BABRSBXQWGCCNP-UHFFFAOYSA-N,BABRSBXQWGCCNP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BABRSBXQWGCCNP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BADHPVQBNCBNFP-UHFFFAOYSA-N,BADHPVQBNCBNFP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BADHPVQBNCBNFP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BAIHTFGTQWGQRA-UHFFFAOYSA-N,BAIHTFGTQWGQRA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BAIHTFGTQWGQRA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BAKTXJQXTNTDJF-UHFFFAOYSA-N,BAKTXJQXTNTDJF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BAKTXJQXTNTDJF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BAOGCHCZLPDAGF-UHFFFAOYSA-N,BAOGCHCZLPDAGF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BAOGCHCZLPDAGF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BATMMWMPHQAXOV-UHFFFAOYSA-N,BATMMWMPHQAXOV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BATMMWMPHQAXOV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BAZYMCKESQHQRF-UHFFFAOYSA-N,BAZYMCKESQHQRF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BAZYMCKESQHQRF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BBNBXHOGIKHKCD-UHFFFAOYSA-N,BBNBXHOGIKHKCD-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BBNBXHOGIKHKCD-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BBULAXIDNYZVRY-UHFFFAOYSA-N,BBULAXIDNYZVRY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BBULAXIDNYZVRY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCBLUQQBAWEJOJ-UHFFFAOYSA-N,BCBLUQQBAWEJOJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCBLUQQBAWEJOJ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCCLHKDDACTLEW-UHFFFAOYSA-N,BCCLHKDDACTLEW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCCLHKDDACTLEW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCHAKCKMAVARGQ-UHFFFAOYSA-N,BCHAKCKMAVARGQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCHAKCKMAVARGQ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCJRCOHGCSOHHN-UHFFFAOYSA-N,BCJRCOHGCSOHHN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCJRCOHGCSOHHN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCKNMVYMEPVJGO-UHFFFAOYSA-N,BCKNMVYMEPVJGO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCKNMVYMEPVJGO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCOJWRZUTHHCRR-UHFFFAOYSA-N,BCOJWRZUTHHCRR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCOJWRZUTHHCRR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCQSJJBCVWVBMA-UHFFFAOYSA-N,BCQSJJBCVWVBMA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCQSJJBCVWVBMA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCRCOIFCICEXDP-UHFFFAOYSA-N,BCRCOIFCICEXDP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCRCOIFCICEXDP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCSSENFCZHKAAW-UHFFFAOYSA-N,BCSSENFCZHKAAW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCSSENFCZHKAAW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCYWXDFXLXKFDB-UHFFFAOYSA-N,BCYWXDFXLXKFDB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCYWXDFXLXKFDB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BCZWANVKNDPAMA-UHFFFAOYSA-N,BCZWANVKNDPAMA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BCZWANVKNDPAMA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDALKROTHYOGQE-UHFFFAOYSA-N,BDALKROTHYOGQE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDALKROTHYOGQE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDCDJCLIZDWBFR-UHFFFAOYSA-N,BDCDJCLIZDWBFR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDCDJCLIZDWBFR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDELUGRNSSDTIO-UHFFFAOYSA-N,BDELUGRNSSDTIO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDELUGRNSSDTIO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDENRUBWBBTZTB-UHFFFAOYSA-N,BDENRUBWBBTZTB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDENRUBWBBTZTB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDGIBGVSBMEUKP-UHFFFAOYSA-N,BDGIBGVSBMEUKP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDGIBGVSBMEUKP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDGPTDDWDYPQCQ-UHFFFAOYSA-N,BDGPTDDWDYPQCQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDGPTDDWDYPQCQ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDMXNPUGXFFRNY-UHFFFAOYSA-N,BDMXNPUGXFFRNY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDMXNPUGXFFRNY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDNHCSUBMFDEIZ-UHFFFAOYSA-N,BDNHCSUBMFDEIZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDNHCSUBMFDEIZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BDOCZLPSGWIMFH-UHFFFAOYSA-N,BDOCZLPSGWIMFH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BDOCZLPSGWIMFH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BEMAMIPCYDUKOI-UHFFFAOYSA-N,BEMAMIPCYDUKOI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BEMAMIPCYDUKOI-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BESRYIIVMAMGTR-UHFFFAOYSA-N,BESRYIIVMAMGTR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BESRYIIVMAMGTR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BEUWRJQDZDFKCT-UHFFFAOYSA-N,BEUWRJQDZDFKCT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BEUWRJQDZDFKCT-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BEWCBEZVQRKDLS-UHFFFAOYSA-N,BEWCBEZVQRKDLS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BEWCBEZVQRKDLS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-BFBTYSIBEWLQFT-UHFFFAOYSA-N,BFBTYSIBEWLQFT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,BFBTYSIBEWLQFT-UHFFFAOYSA-N,0,0,0,0,0,1
