ID_Mestre,SMILES,1EVE_Eficacia,5W8K_Risco,Indice_Seletividade,Origem_Historica
MOL_00576,C=Cc1ccncc1C1CCC(C)C1C(=O)C(F)CC,-7.887,-5.853,2.034,Fase 1_Lote Inicial
MOL_00577,CC1CCC(c2cnccc2S)C1C(=O)C1CC1,-7.887,-6.06,1.827,Fase 2_Seletividade
MOL_00578,CCNC(=O)C1C(O)CCC1c1cnccc1Br,-7.887,-6.387,1.5,Fase 2_Seletividade
MOL_00579,CCc1ccncc1C1CCC(CC)C1C(=O)O,-7.886,-5.703,2.183,Fase 2_Seletividade
MOL_00580,N#CC1CCC(c2cnccc2C=O)C1C(=O)C1CC1,-7.886,-5.864,2.022,Fase 2_Seletividade
MOL_00581,NC1CCC(c2cnccc2I)C1C(=O)C1CC1,-7.885,-6.644,1.241,Fase 2_Seletividade
MOL_00582,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1C(F)F,-7.881,-6.14,1.741,Fase 2_Seletividade
MOL_00583,CC(=O)c1ccncc1C1CCC(C)C1C(N)=O,-7.881,-6.294,1.5870000000000006,Fase 5_Híbridos Geração 3
MOL_00584,CNC(=O)C1C(F)CCC1c1cnccc1F,-7.877,-6.013,1.864,Fase 2_Seletividade
MOL_00585,COC(=O)C1C(C)CCC1c1cnccc1C,-7.876,-5.87,2.006,Fase 2_Seletividade
MOL_00586,CCc1ccncc1C1CCC(N)C1C(C)=O,-7.876,-6.316,1.56,Fase 2_Seletividade
MOL_00587,NC(=O)C(=O)C1C(CF)CCC1c1cnccc1Br,-7.875,-6.523,1.352,Fase 3_Super Elite
MOL_00588,O=CC(=O)C1C(F)CCC1c1cnccc1CF,-7.874,-5.821,2.053,Fase 2_Seletividade
MOL_00589,CC(C)C(=O)C1C(CF)CCC1c1cnccc1CF,-7.873,-5.838,2.035,Fase 2_Seletividade
MOL_00590,C=Cc1ccncc1C1CCC(F)C1C(=O)C(C)C,-7.873,-6.192,1.681,Fase 1_Lote Inicial
MOL_00591,CCc1ccncc1C1CCC(C=O)C1C(=O)C(C)C,-7.872,-5.599,2.273,Fase 2_Seletividade
MOL_00592,CCOC(=O)C1C(CF)CCC1c1cnccc1O,-7.872,-5.999,1.873,Fase 2_Seletividade
MOL_00593,CC(=O)C1C(F)CCC1c1cnccc1C1CC1,-7.872,-6.065,1.807,Fase 2_Seletividade
MOL_00594,CCCC(=O)C1C(O)CCC1c1cnccc1CF,-7.87,-6.082,1.788,Fase 1_Lote Inicial
MOL_00595,O=C(C1CC1)C1C(F)CCC1c1cnccc1O,-7.87,-6.329,1.541,Fase 2_Seletividade
MOL_00596,O=C(O)C1C(CF)CCC1c1cnccc1F,-7.869,-6.071,1.798,Fase 2_Seletividade
MOL_00597,COC(=O)C1C(CF)CCC1c1cnccc1C(F)F,-7.866,-6.013,1.853,Fase 3_Super Elite
MOL_00598,CC(=O)C1C(C)CCC1c1cnccc1CF,-7.865,-6.006,1.859,Fase 2_Seletividade
MOL_00599,CC1CCC(c2cnccc2C=NO)C1C(=O)CC1CC1,-7.865,-6.059,1.806,Fase 1_Lote Inicial
MOL_00600,CC(F)CC(=O)C1C(C)CCC1c1cnccc1CF,-7.865,-6.262,1.603,Fase 1_Lote Inicial
MOL_00601,Cc1ccncc1C1CCC(C)C1C(=O)C1CCC1,-7.865,-6.517,1.348,Fase 2_Seletividade
MOL_00602,CNC(=O)C1C(F)CCC1c1cnccc1C=O,-7.865,-6.618,1.247,Fase 2_Seletividade
MOL_00603,NC(=O)C1C(F)CCC1c1cnccc1F,-7.864,-6.14,1.724,Fase 2_Seletividade
MOL_00604,O=C(O)C(=O)C1C(F)CCC1c1cnccc1O,-7.862,-6.15,1.712,Fase 2_Seletividade
MOL_00605,N#Cc1ccncc1C1CCC(C#N)C1C(=O)C1CCC1,-7.862,-7.002,0.86,Fase 2_Seletividade
MOL_00606,COc1ccncc1C1CCC(C=O)C1C(=O)C1CC1,-7.861,-5.909,1.952,Fase 2_Seletividade
MOL_00607,O=Cc1ccncc1C1CCC(F)C1C(=O)CC(F)(F)F,-7.86,-5.783,2.077,Fase 1_Lote Inicial
MOL_00608,CCC(=O)C1C(C)CCC1c1cnccc1O,-7.86,-5.797,2.063,Fase 2_Seletividade
MOL_00609,CCCC(=O)C1C(OC)CCC1c1cnccc1C=CF,-7.86,-6.185,1.675,Fase 1_Lote Inicial
MOL_00610,CC(C)C(=O)C1C(F)CCC1c1cnccc1CF,-7.86,-6.196,1.664,Fase 1_Lote Inicial
MOL_00611,NC(=O)C(=O)C1C(O)CCC1c1cnccc1F,-7.86,-6.408,1.452,Fase 3_Super Elite
MOL_00612,CNC(=O)C1C(F)CCC1c1cnccc1Br,-7.86,-6.657,1.203,Fase 2_Seletividade
MOL_00613,CC(C)C(=O)C1C(C#N)CCC1c1cnccc1N,-7.858,-6.486,1.372,Fase 2_Seletividade
MOL_00614,CCOC(=O)C1C(C)CCC1c1cnccc1O,-7.857,-5.904,1.953,Fase 2_Seletividade
MOL_00615,CNC(=O)C1C(C)CCC1c1cnccc1C(C)C,-7.857,-6.322,1.535,Fase 2_Seletividade
MOL_00616,CCC1CCC(c2cnccc2O)C1C(=O)C1CCC1,-7.857,-6.368,1.489,Fase 2_Seletividade
MOL_00617,CNC(=O)C1C(CF)CCC1c1cnccc1CF,-7.856,-6.265,1.591,Fase 2_Seletividade
MOL_00618,C=CCC(=O)C1C(F)CCC1c1cnccc1C=C,-7.855,-5.454,2.401,Fase 1_Lote Inicial
MOL_00619,CCOC(=O)C1C(F)CCC1c1cnccc1C1CC1,-7.855,-5.874,1.981,Fase 2_Seletividade
MOL_00620,COC1CCC(c2cnccc2F)C1C(=O)C1CCC1,-7.854,-5.751,2.103,Fase 2_Seletividade
MOL_00621,C=Cc1ccncc1C1CCC(C)C1C(=O)C(C)C,-7.853,-6.318,1.535,Fase 1_Lote Inicial
MOL_00622,CCc1ccncc1C1CCC(O)C1C(C)=O,-7.851,-5.977,1.874,Fase 2_Seletividade
MOL_00623,N#CC1CCC(c2cnccc2CF)C1C(N)=O,-7.851,-6.29,1.561,Fase 2_Seletividade
MOL_00624,Cc1cc(C=NO)c(C2CCC(C)C2C(=O)C(C)C(C)C)cn1,-7.851,-6.846,1.005,Fase 5_Híbridos Geração 3
MOL_00625,CC(C)C(=O)C1C(O)CCC1c1cnccc1F,-7.85,-6.343,1.507,Fase 3_Super Elite
MOL_00626,CCC(=O)C1C(C)CCC1c1cnccc1NC#N,-7.85,-6.395,1.455,Fase 1_Lote Inicial
MOL_00627,Nc1ccncc1C1CCC(F)C1C(=O)C1CCC1,-7.85,-6.42,1.43,Fase 2_Seletividade
MOL_00628,CNC(=O)C1C(N)CCC1c1cnccc1C(C)C,-7.849,-6.53,1.319,Fase 2_Seletividade
MOL_00629,CCC(=O)C1C(F)CCC1c1cnccc1I,-7.848,-6.107,1.741,Fase 3_Super Elite
MOL_00630,CCC(=O)C1C(CF)CCC1c1cnccc1C#N,-7.847,-6.608,1.239,Fase 2_Seletividade
MOL_00631,CCC(=O)C1C(C)CCC1c1cnccc1Br,-7.846,-6.082,1.764,Fase 3_Super Elite
MOL_00632,O=CC(=O)C1C(F)CCC1c1cnccc1C(F)F,-7.843,-6.201,1.642,Fase 2_Seletividade
MOL_00633,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)C(C)CC,-7.841,-5.791,2.05,Fase 1_Lote Inicial
MOL_00634,CCc1ccncc1C1CCC(C=O)C1C(=O)NC,-7.841,-6.449,1.392,Fase 2_Seletividade
MOL_00635,COC1CCC(c2cnccc2Br)C1C(N)=O,-7.839,-5.901,1.938,Fase 2_Seletividade
MOL_00636,NC(=O)C(=O)C1C(CF)CCC1c1cnccc1I,-7.839,-6.267,1.572,Fase 3_Super Elite
MOL_00637,O=CC1CCC(c2cnccc2F)C1C(=O)O,-7.838,-6.063,1.775,Fase 2_Seletividade
MOL_00638,CCc1ccncc1C1CCC(CF)C1C(=O)C(N)=O,-7.837,-6.473,1.364,Fase 2_Seletividade
MOL_00639,CCNC(=O)C1C(O)CCC1c1cnccc1C#N,-7.836,-6.722,1.114,Fase 2_Seletividade
MOL_00640,C=Cc1ccncc1C1CCC(F)C1C(=O)CCC,-7.835,-5.562,2.273,Fase 1_Lote Inicial
MOL_00641,COc1ccncc1C1CCC(O)C1C(=O)C(C)C,-7.835,-6.031,1.804,Fase 2_Seletividade
MOL_00642,CCOC(=O)C1C(C)CCC1c1cnccc1C1CC1,-7.831,-5.891,1.94,Fase 2_Seletividade
MOL_00643,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C=NO,-7.831,-6.49,1.341,Fase 1_Lote Inicial
MOL_00644,CCC1CCC(c2cnccc2CF)C1C(=O)NC,-7.829,-6.136,1.693,Fase 2_Seletividade
MOL_00645,COC1CCC(c2cnccc2F)C1C(=O)C(N)=O,-7.829,-6.336,1.493,Fase 2_Seletividade
MOL_00646,N#CC1CCC(c2cnccc2Br)C1C(=O)C1CCC1,-7.828,-6.328,1.5,Fase 2_Seletividade
MOL_00647,CCNC(=O)C1C(CC)CCC1c1cnccc1C,-7.828,-6.338,1.49,Fase 2_Seletividade
MOL_00648,CCc1ccncc1C1CCC(O)C1C(=O)NC,-7.828,-6.575,1.253,Fase 2_Seletividade
MOL_00649,CCc1ccncc1C1CCC(O)C1C(=O)C1CC1,-7.826,-6.589,1.237,Fase 2_Seletividade
MOL_00650,CCC(=O)C1C(F)CCC1c1cnccc1Br,-7.824,-6.021,1.803,Fase 3_Super Elite
MOL_00651,NC1CCC(c2cnccc2C(F)F)C1C(=O)C1CC1,-7.824,-6.149,1.675,Fase 2_Seletividade
MOL_00652,CC=CC(=O)C1C(C)CCC1c1cnccc1CF,-7.82,-5.937,1.883,Fase 1_Lote Inicial
MOL_00653,COC(=O)C1C(O)CCC1c1cnccc1C(F)F,-7.82,-6.117,1.703,Fase 2_Seletividade
MOL_00654,CCNC(=O)C1C(F)CCC1c1cnccc1CF,-7.819,-6.563,1.256,Fase 2_Seletividade
MOL_00655,O=Cc1ccncc1C1CCC(CF)C1C(=O)C(=O)O,-7.818,-5.869,1.949,Fase 2_Seletividade
MOL_00656,Cc1ccncc1C1CCC(C#N)C1C(N)=O,-7.818,-6.238,1.58,Fase 2_Seletividade
MOL_00657,CCCCC(=O)C1C(C)CCC1c1cnccc1C(F)F,-7.817,-5.583,2.234,Fase 1_Lote Inicial
MOL_00658,CCc1ccncc1C1CCC(OC)C1C(=O)O,-7.817,-5.801,2.016,Fase 2_Seletividade
MOL_00659,CCOC(=O)C1C(C)CCC1c1cnccc1C(F)F,-7.817,-6.054,1.763,Fase 2_Seletividade
MOL_00660,NC(=O)C(=O)C1C(O)CCC1c1cnccc1C1CC1,-7.817,-6.179,1.638,Fase 3_Super Elite
MOL_00661,O=C(O)C(=O)C1C(O)CCC1c1cnccc1F,-7.816,-6.084,1.732,Fase 2_Seletividade
MOL_00662,CCCC(=O)C1C(CC)CCC1c1cnccc1C=CF,-7.815,-6.146,1.669,Fase 1_Lote Inicial
MOL_00663,CCCC(=O)C1C(CF)CCC1c1cnccc1CF,-7.815,-6.473,1.342,Fase 3_Super Elite
MOL_00664,Cc1ccncc1C1CCC(N)C1C(N)=O,-7.814,-6.567,1.247,Fase 2_Seletividade
MOL_00665,Cc1ccncc1C1CCC(S)C1C(=O)C(N)=O,-7.814,-6.616,1.198,Fase 2_Seletividade
MOL_00666,CCCC(=O)C1C(O)CCC1c1cnccc1CC,-7.813,-5.585,2.228,Fase 2_Seletividade
MOL_00667,CCNC(=O)C1C(O)CCC1c1cnccc1C(C)C,-7.813,-6.974,0.839,Fase 2_Seletividade
MOL_00668,CCC(=O)C1C(O)CCC1c1cnccc1OC,-7.812,-5.542,2.27,Fase 2_Seletividade
MOL_00669,CCCC(=O)C1C(C)CCC1c1cnccc1CF,-7.812,-6.413,1.399,Fase 3_Super Elite
MOL_00670,COC1CCC(c2cnccc2C#N)C1C(N)=O,-7.81,-5.982,1.828,Fase 2_Seletividade
MOL_00671,CNC(=O)C1C(C)CCC1c1cnccc1S,-7.81,-6.228,1.582,Fase 2_Seletividade
MOL_00672,CCNC(=O)C1C(CF)CCC1c1cnccc1OC,-7.81,-6.39,1.42,Fase 2_Seletividade
MOL_00673,CCNC(=O)C1C(F)CCC1c1cnccc1N,-7.809,-6.458,1.351,Fase 2_Seletividade
MOL_00674,Nc1ccncc1C1CCC(CF)C1C(=O)C1CC1,-7.808,-6.116,1.692,Fase 2_Seletividade
MOL_00675,COC(=O)C1C(S)CCC1c1cnccc1C(C)C,-7.807,-5.69,2.117,Fase 2_Seletividade
MOL_00676,Cc1ccncc1C1CCC(N)C1C(=O)C1CC1,-7.807,-6.053,1.754,Fase 2_Seletividade
MOL_00677,O=Cc1ccncc1C1CCC(C=O)C1C(=O)C1CC1,-7.805,-6.023,1.782,Fase 2_Seletividade
MOL_00678,CCc1ccncc1C1CCC(N)C1C(=O)C=O,-7.804,-6.132,1.672,Fase 2_Seletividade
MOL_00679,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)C(C)C,-7.803,-5.976,1.827,Fase 1_Lote Inicial
MOL_00680,O=Cc1ccncc1C1CCC(C=O)C1C(=O)C1CCC1,-7.801,-5.957,1.844,Fase 2_Seletividade
MOL_00681,COc1ccncc1C1CCC(CF)C1C(=O)C(N)=O,-7.801,-6.163,1.638,Fase 2_Seletividade
MOL_00682,N#CC1CCC(c2cnccc2O)C1C(=O)C1CCC1,-7.801,-6.69,1.111,Fase 2_Seletividade
MOL_00683,COC1CCC(c2cnccc2N)C1C(=O)C1CC1,-7.799,-6.118,1.681,Fase 2_Seletividade
MOL_00684,CC1CCC(c2cnccc2C2CC2)C1C(=O)CC(F)(F)F,-7.799,-6.334,1.465,Fase 1_Lote Inicial
MOL_00685,CCCC(=O)C1C(OC)CCC1c1cnccc1C=NO,-7.799,-6.902,0.897,Fase 1_Lote Inicial
MOL_00686,NC(=O)C1C(CF)CCC1c1cnccc1C(F)F,-7.797,-6.014,1.783,Fase 2_Seletividade
MOL_00687,NC(=O)C(=O)C1C(CF)CCC1c1cnccc1CF,-7.796,-6.114,1.682,Fase 2_Seletividade
MOL_00688,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1N,-7.795,-5.874,1.921,Fase 2_Seletividade
MOL_00689,O=CC(=O)C1C(CF)CCC1c1cnccc1Br,-7.794,-5.84,1.954,Fase 2_Seletividade
MOL_00690,CCc1ccncc1C1CCC(F)C1C(=O)O,-7.794,-6.228,1.566,Fase 2_Seletividade
MOL_00691,CC(C)C(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.794,-6.501,1.293,Fase 1_Lote Inicial
MOL_00692,C=CCC(=O)C1C(F)CCC1c1cnccc1C=O,-7.793,-5.337,2.456,Fase 1_Lote Inicial
MOL_00693,CCC(=O)C1C(C=O)CCC1c1cnccc1C#N,-7.793,-5.85,1.943,Fase 2_Seletividade
MOL_00694,CC(C)C(=O)C1C(C)CCC1c1cnccc1S,-7.793,-6.077,1.716,Fase 2_Seletividade
MOL_00695,CCNC(=O)C1C(O)CCC1c1cnccc1I,-7.793,-6.454,1.339,Fase 2_Seletividade
MOL_00696,CNC(=O)C1C(O)CCC1c1cnccc1F,-7.792,-6.439,1.353,Fase 2_Seletividade
MOL_00697,CCOC(=O)C1C(CC)CCC1c1cnccc1C#N,-7.791,-6.133,1.658,Fase 2_Seletividade
MOL_00698,Cc1ccncc1C1CCC(C=O)C1C(N)=O,-7.79,-6.406,1.384,Fase 2_Seletividade
MOL_00699,CCNC(=O)C1C(N)CCC1c1cnccc1OC,-7.788,-6.169,1.619,Fase 2_Seletividade
MOL_00700,Nc1ccncc1C1CCC(CF)C1C(=O)C=O,-7.787,-5.816,1.971,Fase 2_Seletividade
MOL_00701,CC1CCC(c2cnccc2I)C1C(=O)C(=O)O,-7.786,-6.214,1.572,Fase 2_Seletividade
MOL_00702,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C#CF,-7.785,-6.332,1.453,Fase 1_Lote Inicial
MOL_00703,O=CC(=O)C1C(CF)CCC1c1cnccc1CF,-7.781,-5.9,1.881,Fase 2_Seletividade
MOL_00704,CC1CCC(c2cnccc2C(F)F)C1C(=O)CC1CCC1F,-7.781,-6.48,1.301,Fase 1_Lote Inicial
MOL_00705,CCNC(=O)C1C(C#N)CCC1c1cnccc1C,-7.78,-6.417,1.363,Fase 2_Seletividade
MOL_00706,CC(=O)C1C(C)CCC1c1cnccc1O,-7.779,-5.87,1.909,Fase 2_Seletividade
MOL_00707,COC(=O)C1C(F)CCC1c1cnccc1C,-7.778,-5.551,2.227,Fase 2_Seletividade
MOL_00708,O=C(O)C1C(F)CCC1c1cnccc1Br,-7.778,-6.473,1.305,Fase 2_Seletividade
MOL_00709,CCOC(=O)C1C(CC)CCC1c1cnccc1F,-7.776,-5.542,2.234,Fase 2_Seletividade
MOL_00710,COc1ccncc1C1CCC(CF)C1C(=O)C(C)C,-7.776,-5.746,2.03,Fase 2_Seletividade
MOL_00711,CCCC(=O)C1C(N)CCC1c1cnccc1C1CC1,-7.776,-5.78,1.996,Fase 2_Seletividade
MOL_00712,CCC(=O)C1C(C#N)CCC1c1cnccc1C,-7.776,-5.893,1.883,Fase 2_Seletividade
MOL_00713,CCC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.776,-6.232,1.544,Fase 1_Lote Inicial
MOL_00714,NC(=O)C1C(F)CCC1c1cnccc1C1CC1,-7.772,-6.254,1.518,Fase 2_Seletividade
MOL_00715,CCc1ccncc1C1CCC(C=O)C1C(=O)O,-7.771,-6.008,1.763,Fase 2_Seletividade
MOL_00716,C=Cc1ccncc1C1CCC(F)C1C(=O)CC(F)(F)F,-7.771,-6.297,1.474,Fase 1_Lote Inicial
MOL_00717,CNC(=O)C1C(O)CCC1c1cnccc1Br,-7.77,-6.282,1.488,Fase 2_Seletividade
MOL_00718,NC(=O)C(=O)C1C(O)CCC1c1cnccc1Br,-7.766,-6.487,1.279,Fase 3_Super Elite
MOL_00719,COC1CCC(c2cnccc2O)C1C(=O)C1CCC1,-7.766,-6.518,1.248,Fase 2_Seletividade
MOL_00720,Cc1ccncc1C1CCC(CF)C1C(=O)C(C)C,-7.764,-5.935,1.829,Fase 2_Seletividade
MOL_00721,O=C(O)C1C(F)CCC1c1cnccc1I,-7.764,-6.219,1.545,Fase 2_Seletividade
MOL_00722,COc1ccncc1C1CCC(C)C1C(=O)C(N)=O,-7.763,-6.255,1.508,Fase 2_Seletividade
MOL_00723,CCc1ccncc1C1CCC(OC)C1C(N)=O,-7.762,-5.938,1.824,Fase 2_Seletividade
MOL_00724,CCNC(=O)C1C(CF)CCC1c1cnccc1C,-7.762,-6.413,1.349,Fase 2_Seletividade
MOL_00725,CCC1CCC(c2cnccc2N)C1C(=O)C(C)C,-7.761,-5.861,1.9,Fase 2_Seletividade
MOL_00726,C=Cc1ccncc1C1CCC(C)C1C(=O)CCC,-7.761,-6.117,1.644,Fase 1_Lote Inicial
MOL_00727,COC1CCC(c2cnccc2F)C1C(N)=O,-7.761,-6.238,1.523,Fase 2_Seletividade
MOL_00728,CC1CCC(c2cnccc2C#CF)C1C(=O)CC(F)(F)F,-7.758,-5.906,1.852,Fase 1_Lote Inicial
MOL_00729,C=CCC(=O)C1C(C)CCC1c1cnccc1C(=O)OC,-7.758,-6.394,1.364,Fase 1_Lote Inicial
MOL_00730,CCCC(=O)C1C(F)CCC1c1cnccc1C=O,-7.757,-6.325,1.432,Fase 1_Lote Inicial
MOL_00731,CCOC(=O)C1C(N)CCC1c1cnccc1C(C)C,-7.756,-6.137,1.619,Fase 2_Seletividade
MOL_00732,Nc1ccncc1C1CCC(CF)C1C(=O)C1CCC1,-7.756,-6.155,1.601,Fase 2_Seletividade
MOL_00733,CCNC(=O)C1C(O)CCC1c1cnccc1C1CC1,-7.756,-6.747,1.009,Fase 2_Seletividade
MOL_00734,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.754,-5.448,2.306,Fase 2_Seletividade
MOL_00735,CCCC(=O)C1C(O)CCC1c1cnccc1C,-7.753,-5.462,2.291,Fase 2_Seletividade
MOL_00736,CCCC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.753,-6.059,1.694,Fase 1_Lote Inicial
MOL_00737,CCc1ccncc1C1CCC(CC)C1C(C)=O,-7.753,-6.276,1.477,Fase 2_Seletividade
MOL_00738,CC(=O)C1C(F)CCC1c1cnccc1C=O,-7.752,-5.686,2.066,Fase 2_Seletividade
MOL_00739,NC(=O)C1C(O)CCC1c1cnccc1CF,-7.752,-6.483,1.269,Fase 2_Seletividade
MOL_00740,CCC(=O)C1C(O)CCC1c1cnccc1C=O,-7.752,-6.546,1.206,Fase 2_Seletividade
MOL_00741,CCCC(=O)C1C(CC)CCC1c1cnccc1C(F)F,-7.748,-6.358,1.39,Fase 1_Lote Inicial
MOL_00742,CCC(=O)C1C(CF)CCC1c1cnccc1CF,-7.747,-5.854,1.893,Fase 2_Seletividade
MOL_00743,CC(=O)C1C(N)CCC1c1cnccc1O,-7.746,-6.14,1.606,Fase 2_Seletividade
MOL_00744,CCOC(=O)C1C(CF)CCC1c1cnccc1C1CC1,-7.745,-5.957,1.788,Fase 2_Seletividade
MOL_00745,CCC(=O)C1C(N)CCC1c1cnccc1S,-7.745,-6.099,1.646,Fase 2_Seletividade
MOL_00746,CCCC(=O)C1C(S)CCC1c1cnccc1C=O,-7.744,-5.347,2.397,Fase 2_Seletividade
MOL_00747,O=C(O)C(=O)C1C(CF)CCC1c1cnccc1Br,-7.744,-6.341,1.403,Fase 2_Seletividade
MOL_00748,CC1CCC(c2cnccc2N)C1C(=O)C=O,-7.743,-5.843,1.9,Fase 2_Seletividade
MOL_00749,C=CCC(=O)C1C(C)CCC1c1cnccc1C=O,-7.743,-5.977,1.766,Fase 1_Lote Inicial
MOL_00750,C=Cc1ccncc1C1CCC(O)C1C(=O)CCC,-7.742,-5.929,1.813,Fase 1_Lote Inicial
MOL_00751,CCC(=O)C1C(OC)CCC1c1cnccc1N,-7.74,-5.586,2.154,Fase 2_Seletividade
MOL_00752,COc1ccncc1C1CCC(CF)C1C(=O)C1CC1,-7.74,-5.849,1.891,Fase 2_Seletividade
MOL_00753,C=Cc1ccncc1C1CCC(C)C1C(=O)CC1CC1,-7.74,-6.355,1.385,Fase 1_Lote Inicial
MOL_00754,N#Cc1ccncc1C1CCC(S)C1C(=O)C1CC1,-7.739,-6.173,1.566,Fase 2_Seletividade
MOL_00755,COc1ccncc1C1CCC(OC)C1C(=O)C(=O)O,-7.739,-6.241,1.498,Fase 2_Seletividade
MOL_00756,Cc1ccncc1C1CCC(C)C1C(=O)C=O,-7.738,-5.844,1.894,Fase 2_Seletividade
MOL_00757,CCC(=O)C1C(O)CCC1c1cnccc1I,-7.736,-5.678,2.058,Fase 2_Seletividade
MOL_00758,CNC(=O)C1C(C)CCC1c1cnccc1C,-7.736,-6.33,1.406,Fase 2_Seletividade
MOL_00759,C=CCC(=O)C1C(F)CCC1c1cnccc1C=CF,-7.735,-5.795,1.94,Fase 1_Lote Inicial
MOL_00760,COC1CCC(c2cnccc2CF)C1C(=O)O,-7.735,-5.917,1.818,Fase 2_Seletividade
MOL_00761,CCc1ccncc1C1CCC(C#N)C1C(C)=O,-7.735,-5.941,1.794,Fase 2_Seletividade
MOL_00762,CCCC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,-7.734,-6.003,1.731,Fase 2_Seletividade
MOL_00763,C=CCC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.734,-6.039,1.695,Fase 1_Lote Inicial
MOL_00764,NC1CCC(c2cnccc2C2CC2)C1C(=O)O,-7.733,-6.35,1.383,Fase 2_Seletividade
MOL_00765,CCCC(=O)C1C(N)CCC1c1cnccc1O,-7.732,-6.183,1.549,Fase 2_Seletividade
MOL_00766,O=C(C1CC1)C1C(F)CCC1c1cnccc1S,-7.732,-6.239,1.493,Fase 2_Seletividade
MOL_00767,CCC(=O)C1C(N)CCC1c1cnccc1O,-7.731,-6.208,1.523,Fase 2_Seletividade
MOL_00768,CCC(=O)C1C(O)CCC1c1cnccc1CC,-7.73,-5.448,2.282,Fase 2_Seletividade
MOL_00769,COC(=O)C1C(C)CCC1c1cnccc1C=O,-7.729,-5.663,2.066,Fase 2_Seletividade
MOL_00770,CCc1ccncc1C1CCC(N)C1C(=O)C(C)C,-7.729,-6.062,1.667,Fase 2_Seletividade
MOL_00771,O=CC1CCC(c2cnccc2S)C1C(=O)C1CCC1,-7.729,-6.239,1.49,Fase 2_Seletividade
MOL_00772,CCOC(=O)C1C(F)CCC1c1cnccc1C(C)C,-7.729,-6.261,1.468,Fase 2_Seletividade
MOL_00773,CC1CCC(c2cnccc2C#N)C1C(=O)C1CC1,-7.728,-5.861,1.867,Fase 3_Super Elite
MOL_00774,CC(=O)C1C(C)CCC1c1cnccc1C(C)C,-7.728,-6.045,1.683,Fase 2_Seletividade
MOL_00775,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)CC1CC1,-7.727,-6.396,1.331,Fase 1_Lote Inicial
MOL_00776,COc1ccncc1C1CCC(O)C1C(=O)C1CC1,-7.727,-6.425,1.302,Fase 2_Seletividade
MOL_00777,CCC(=O)C1C(N)CCC1c1cnccc1Br,-7.725,-5.693,2.032,Fase 2_Seletividade
MOL_00778,Nc1ccncc1C1CCC(N)C1C(=O)C1CCC1,-7.725,-6.583,1.142,Fase 2_Seletividade
MOL_00779,Cc1cc(C=NO)c(C2CCC(C)C2C(N)=O)cn1,-7.724,-5.86,1.864,Fase 5_Híbridos Geração 3
MOL_00780,CC1CCCC1C(=O)C1CC1c1cnccc1C1CC1,-7.723,-5.87,1.853,Fase 1_Lote Inicial
MOL_00781,NC1CCC(c2cnccc2CF)C1C(=O)C1CC1,-7.722,-6.162,1.56,Fase 2_Seletividade
MOL_00782,CC(C)C(=O)C1C(S)CCC1c1cnccc1I,-7.721,-5.506,2.215,Fase 2_Seletividade
MOL_00783,CC(C)c1ccncc1C1CCC(C)C1C(=O)O,-7.721,-6.595,1.126,Fase 2_Seletividade
MOL_00784,C=Cc1ccncc1C1CCC(C)C1C(=O)C(C)=CC,-7.72,-6.345,1.375,Fase 1_Lote Inicial
MOL_00785,CC(=O)C1C(C#N)CCC1c1cnccc1C#N,-7.719,-6.215,1.504,Fase 2_Seletividade
MOL_00786,O=C(C1CC1)C1C(S)CCC1c1cnccc1F,-7.718,-6.011,1.707,Fase 2_Seletividade
MOL_00787,CCC(=O)C1C(O)CCC1c1cnccc1Br,-7.717,-5.936,1.781,Fase 3_Super Elite
MOL_00788,CCC=CC(=O)C1C(C)CCC1c1cnccc1C1CC1,-7.717,-5.972,1.745,Fase 1_Lote Inicial
MOL_00789,Nc1ccncc1C1CCC(S)C1C(=O)C1CCC1,-7.717,-6.122,1.595,Fase 2_Seletividade
MOL_00790,CCCC(=O)C1C(C)CCC1c1cnccc1S,-7.716,-5.661,2.055,Fase 2_Seletividade
MOL_00791,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C1CO1,-7.716,-6.368,1.348,Fase 1_Lote Inicial
MOL_00792,CCC=CC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.715,-5.746,1.969,Fase 1_Lote Inicial
MOL_00793,CCNC(=O)C1C(CF)CCC1c1cnccc1C#N,-7.715,-6.588,1.127,Fase 2_Seletividade
MOL_00794,CC(C)c1ccncc1C1CCC(CF)C1C(N)=O,-7.715,-6.68,1.035,Fase 2_Seletividade
MOL_00795,COC1CCC(c2cnccc2F)C1C(=O)C1CC1,-7.714,-6.071,1.643,Fase 2_Seletividade
